index,거래일,거래금액,m2당가격,전용면적,구주소,도로명주소,아파트,층,건축년도,법정동,지역코드,가격지수비율,환산가격,환산m2당가격,위경도,위도,경도
107,2020-06-09,285000,2255.996,126.33,대치동 511,삼성로 150  ,한보미도맨션2,12,1985,대치동,11680,0.8026666666666668,355066.445,2810.626,"{'lat': '37.4933931510549', 'lng': '127.067350014658'}",37.4933931510549,127.067350014658
108,2017-11-18,103000,1214.193,84.83,도곡동 934-10,남부순환로363길 49  ,도곡우성아파트,7,1986,도곡동,11680,0.6666666666666666,154500.0,1821.29,"{'lat': '37.4881982448773', 'lng': '127.037115148391'}",37.4881982448773,127.037115148391
109,2017-09-22,115000,1068.773,107.6,일원동 615-1,개포로110길 43  ,개포한신,4,1984,일원동,11680,0.6653333333333333,172845.691,1606.373,"{'lat': '37.4912703447695', 'lng': '127.07930741151'}",37.4912703447695,127.07930741151
110,2017-08-31,93000,1096.052,84.85,대치동 975-20,영동대로65길 57  ,세영팔레스타운,7,2002,대치동,11680,0.6646666666666667,139919.759,1649.025,"{'lat': '37.5007528030374', 'lng': '127.062160783623'}",37.5007528030374,127.062160783623
111,2020-08-12,102000,2581.625,39.51,수서동 736,광평로47길 17  ,신동아,4,1992,수서동,11680,0.8453333333333333,120662.461,3053.973,"{'lat': '37.4870725721397', 'lng': '127.098442914101'}",37.4870725721397,127.098442914101
112,2018-04-14,298000,1846.802,161.36,대치동 511,삼성로 150  ,한보미도맨션1,11,1983,대치동,11680,0.6819999999999999,436950.147,2707.921,"{'lat': '37.4933931510549', 'lng': '127.067350014658'}",37.4933931510549,127.067350014658
113,2021-02-22,184000,1429.237,128.74,도곡동 467-7,언주로30길 21  ,아카데미스위트1,32,2004,도곡동,11680,0.9553333333333334,192602.931,1496.061,"{'lat': '37.4886726430993', 'lng': '127.052102242886'}",37.4886726430993,127.052102242886
114,2018-10-08,125000,1479.115,84.51,도곡동 551-28,도곡로14길 12  ,롯데캐슬모닝,2,2003,도곡동,11680,0.7253333333333333,172334.559,2039.221,"{'lat': '37.490246269916', 'lng': '127.036716441898'}",37.490246269916,127.036716441898
115,2020-11-27,285000,2617.561,108.88,압구정동 426,압구정로 151  ,신현대9차,9,1982,압구정동,11680,0.8806666666666666,323618.471,2972.249,"{'lat': '37.5262225982289', 'lng': '127.024479347433'}",37.5262225982289,127.024479347433
116,2019-04-18,162000,982.592,164.87,도곡동 467-7,언주로30길 21  ,아카데미스위트1,35,2004,도곡동,11680,0.6986666666666667,231870.229,1406.382,"{'lat': '37.4886726430993', 'lng': '127.052102242886'}",37.4886726430993,127.052102242886
117,2020-05-28,310000,1923.316,161.18,압구정동 369-1,압구정로29길 71  ,"현대1차(12,13,21,22,31,32,33동)",12,1976,압구정동,11680,0.782,396419.437,2459.483,"{'lat': '37.5330267381014', 'lng': '127.027925536556'}",37.5330267381014,127.027925536556
118,2019-12-28,150000,1766.368,84.92,청담동 23,선릉로 748  ,현대아파트,3,1988,청담동,11680,0.7433333333333333,201793.722,2376.28,"{'lat': '37.521439510313', 'lng': '127.040599588136'}",37.521439510313,127.040599588136
119,2017-12-04,257000,1823.989,140.9,압구정동 397,압구정로 113  ,미성2차,16,1987,압구정동,11680,0.666,385885.886,2738.722,"{'lat': '37.5239469817757', 'lng': '127.018254311656'}",37.5239469817757,127.018254311656
120,2017-08-01,128000,1520.046,84.208,논현동 276-1,언주로 604  ,아크로힐스논현,15,2014,논현동,11680,0.6646666666666667,192577.733,2286.929,"{'lat': '37.5095251011602', 'lng': '127.038954823034'}",37.5095251011602,127.038954823034
121,2019-05-30,170000,2213.83,76.79,대치동 316,삼성로 212  ,은마,3,1979,대치동,11680,0.7,242857.143,3162.614,"{'lat': '37.4974180026259', 'lng': '127.065327020175'}",37.4974180026259,127.065327020175
122,2019-07-19,190000,1413.291,134.438,일원동 718,일원로 120  ,샘터마을,7,1994,일원동,11680,0.7126666666666667,266604.303,1983.102,"{'lat': '37.4842754486616', 'lng': '127.082612734524'}",37.4842754486616,127.082612734524
123,2017-06-08,170000,2000.706,84.97,대치동 1027,삼성로51길 37  ,래미안대치팰리스,34,2015,대치동,11680,0.6539999999999999,259938.838,3059.184,"{'lat': '37.4942977651239', 'lng': '127.058003438015'}",37.4942977651239,127.058003438015
124,2018-01-18,129000,2154.309,59.88,대치동 1014-3,도곡로78길 22  ,대치삼성,12,2000,대치동,11680,0.6713333333333333,192154.916,3209.0,"{'lat': '37.4963870034067', 'lng': '127.058401866149'}",37.4963870034067,127.058401866149
125,2020-08-18,235000,2789.781,84.236,삼성동 50,삼성로111길 8  ,현대힐스테이트2단지,14,2008,삼성동,11680,0.8453333333333333,277996.845,3300.214,"{'lat': '37.5138589096778', 'lng': '127.051485875359'}",37.5138589096778,127.051485875359
126,2021-04-01,179000,1215.95,147.21,도곡동 949-2,강남대로 272  ,도곡푸르지오102동,4,2006,도곡동,11680,0.9879999999999999,181174.089,1230.719,"{'lat': '37.4877749366651', 'lng': '127.032908125549'}",37.4877749366651,127.032908125549
127,2017-04-05,129000,2560.54,50.38,개포동 141,개포로 310  ,개포주공1단지,5,1982,개포동,11680,0.6426666666666667,200726.141,3984.243,"{'lat': '37.4784893722905', 'lng': '127.061614360667'}",37.4784893722905,127.061614360667
128,2019-10-01,203500,2410.281,84.43,대치동 316,삼성로 212  ,은마,5,1979,대치동,11680,0.728,279532.967,3310.825,"{'lat': '37.4974180026259', 'lng': '127.065327020175'}",37.4974180026259,127.065327020175
129,2017-02-17,184000,1747.222,105.31,압구정동 448,압구정로29길 23  ,현대13차(208~211동),3,1983,압구정동,11680,0.6393333333333334,287799.791,2732.882,"{'lat': '37.530233501672', 'lng': '127.027336644402'}",37.530233501672,127.027336644402
130,2019-05-11,130000,2179.38,59.65,역삼동 757,선릉로69길 19  ,역삼래미안,17,2005,역삼동,11680,0.7,185714.286,3113.4,"{'lat': '37.4975161048325', 'lng': '127.050048075024'}",37.4975161048325,127.050048075024
131,2018-01-12,72000,1200.4,59.98,율현동 365,밤고개로26길 50  ,강남한신휴플러스6단지,2,2015,율현동,11680,0.6713333333333333,107249.255,1788.084,"{'lat': '37.4676629031825', 'lng': '127.105382016412'}",37.4676629031825,127.105382016412
132,2020-02-22,86000,2151.076,39.98,일원동 711,양재대로55길 12  ,수서,10,1992,일원동,11680,0.7646666666666667,112467.306,2813.089,"{'lat': '37.4926342499883', 'lng': '127.090283572636'}",37.4926342499883,127.090283572636
133,2019-06-12,129000,2171.717,59.4,역삼동 757,선릉로69길 19  ,역삼래미안,21,2005,역삼동,11680,0.7060000000000001,182719.547,3076.087,"{'lat': '37.4975161048325', 'lng': '127.050048075024'}",37.4975161048325,127.050048075024
134,2020-05-13,349000,1983.856,175.92,압구정동 493,압구정로 347  ,한양2,6,1978,압구정동,11680,0.782,446291.56,2536.901,"{'lat': '37.5298218375736', 'lng': '127.040500612861'}",37.5298218375736,127.040500612861
135,2018-11-18,225000,1470.78,152.98,삼성동 14-1,학동로68길 30  ,삼성동중앙하이츠빌리지,1,2004,삼성동,11680,0.7186666666666667,313079.777,2046.541,"{'lat': '37.5159924090308', 'lng': '127.046227665295'}",37.5159924090308,127.046227665295
136,2022-04-26,180000,1680.515,107.11,도곡동 199-4,남부순환로373길 3  ,도곡지웰카운티101동,3,2010,도곡동,11680,1.1193333333333333,160810.006,1501.354,"{'lat': '37.4863472487183', 'lng': '127.043607221743'}",37.4863472487183,127.043607221743
137,2017-08-31,65000,1819.2,35.73,논현동 22,강남대로146길 28  ,신동아(22),11,1997,논현동,11680,0.6646666666666667,97793.38,2737.01,"{'lat': '37.5147157100303', 'lng': '127.022668627156'}",37.5147157100303,127.022668627156
138,2017-05-24,195000,1543.576,126.33,대치동 511,삼성로 150  ,한보미도맨션2,12,1985,대치동,11680,0.6466666666666666,301546.392,2386.974,"{'lat': '37.4933931510549', 'lng': '127.067350014658'}",37.4933931510549,127.067350014658
139,2018-02-10,108100,1274.163,84.84,세곡동 533,자곡로 21  ,세곡푸르지오,5,2012,세곡동,11680,0.6766666666666666,159753.695,1883.0,"{'lat': '37.4667793397486', 'lng': '127.092967002535'}",37.4667793397486,127.092967002535
140,2018-07-07,151000,1966.402,76.79,대치동 316,삼성로 212  ,은마,14,1979,대치동,11680,0.6873333333333332,219689.622,2860.914,"{'lat': '37.4974180026259', 'lng': '127.065327020175'}",37.4974180026259,127.065327020175
141,2019-10-06,74000,915.502,80.83,신사동 593-32,논현로158길 17  ,토미,6,2004,신사동,11680,0.728,101648.352,1257.557,"{'lat': '37.5222327373011', 'lng': '127.029763497543'}",37.5222327373011,127.029763497543
142,2017-05-10,136400,1619.26,84.236,삼성동 16-2,학동로68길 29  ,삼성동힐스테이트 1단지,8,2008,삼성동,11680,0.6466666666666666,210927.835,2504.011,"{'lat': '37.5163123563071', 'lng': '127.048472953744'}",37.5163123563071,127.048472953744
143,2020-10-19,324000,2681.602,120.8233,도곡동 527,선릉로 221  ,도곡렉슬,3,2006,도곡동,11680,0.8633333333333333,375289.575,3106.103,"{'lat': '37.4935418220116', 'lng': '127.050547158351'}",37.4935418220116,127.050547158351
144,2019-05-31,79500,2012.149,39.51,수서동 736,광평로47길 17  ,신동아,15,1992,수서동,11680,0.7,113571.429,2874.498,"{'lat': '37.4870725721397', 'lng': '127.098442914101'}",37.4870725721397,127.098442914101
145,2020-07-25,80000,1114.517,71.78,역삼동 826-29,테헤란로4길 32  ,역삼동우정에쉐르1,9,2004,역삼동,11680,0.83,96385.542,1342.791,"{'lat': '37.4963043323795', 'lng': '127.030170484473'}",37.4963043323795,127.030170484473
146,2020-09-25,250000,2959.28,84.48,대치동 511,삼성로 150  ,한보미도맨션1,6,1983,대치동,11680,0.8526666666666667,293197.811,3470.618,"{'lat': '37.4933931510549', 'lng': '127.067350014658'}",37.4933931510549,127.067350014658
147,2018-01-23,182000,1565.12,116.285,역삼동 713-11,역삼로 307  ,역삼I'PARK,9,2006,역삼동,11680,0.6713333333333333,271102.284,2331.361,"{'lat': '37.4993166898535', 'lng': '127.045793188009'}",37.4993166898535,127.045793188009
148,2021-10-29,604500,3539.02,170.81,압구정동 433,압구정로 151  ,신현대11차,13,1983,압구정동,11680,1.1433333333333333,528717.201,3095.353,"{'lat': '37.5275560033999', 'lng': '127.024419823616'}",37.5275560033999,127.024419823616
149,2019-11-22,170000,3179.948,53.46,개포동 185,개포로 516  ,개포주공7단지,14,1983,개포동,11680,0.7353333333333333,231187.67,4324.498,"{'lat': '37.4888762938306', 'lng': '127.071667715752'}",37.4888762938306,127.071667715752
150,2017-03-29,145000,1355.394,106.98,삼성동 103-22,영동대로114길 56  ,래미안삼성1차(103-22),3,2006,삼성동,11680,0.642,225856.698,2111.205,"{'lat': '37.5171348025177', 'lng': '127.063972792252'}",37.5171348025177,127.063972792252
151,2020-10-21,185000,1617.981,114.34,논현동 22,강남대로146길 28  ,신동아(22),10,1997,논현동,11680,0.8633333333333333,214285.714,1874.11,"{'lat': '37.5147157100303', 'lng': '127.022668627156'}",37.5147157100303,127.022668627156
152,2019-10-10,178000,1898.059,93.78,삼성동 104,봉은사로105길 12 7,삼성풍림2차아파트,6,1998,삼성동,11680,0.728,244505.495,2607.224,"{'lat': '37.5161481556354', 'lng': '127.062207372127'}",37.5161481556354,127.062207372127
153,2021-04-01,248000,2937.345,84.43,대치동 316,삼성로 212  ,은마,9,1979,대치동,11680,0.9879999999999999,251012.146,2973.021,"{'lat': '37.4974180026259', 'lng': '127.065327020175'}",37.4974180026259,127.065327020175
154,2018-02-03,144000,1759.531,81.84,청담동 30-33,학동로77길 27  ,청담대림이-편한세상,17,2002,청담동,11680,0.6766666666666666,212807.882,2600.292,"{'lat': '37.5205048036403', 'lng': '127.047836421504'}",37.5205048036403,127.047836421504
155,2021-02-11,245000,3417.969,71.68,일원동 741,개포로110길 50  ,래미안 개포 루체하임,11,2018,일원동,11680,0.9553333333333334,256454.99,3577.776,"{'lat': '37.4893859511722', 'lng': '127.07988209455'}",37.4893859511722,127.07988209455
156,2017-08-09,172000,1115.145,154.24,삼성동 146,봉은사로 510  ,포스코트,19,2003,삼성동,11680,0.6646666666666667,258776.329,1677.751,"{'lat': '37.5130548831322', 'lng': '127.054629761687'}",37.5130548831322,127.054629761687
157,2017-07-11,157000,1299.418,120.8233,도곡동 527,선릉로 221  ,도곡렉슬,21,2006,도곡동,11680,0.662,237160.121,1962.867,"{'lat': '37.4935418220116', 'lng': '127.050547158351'}",37.4935418220116,127.050547158351
158,2017-12-09,90000,1059.073,84.98,삼성동 52-9,학동로82길 6  ,삼성리치빌1,2,2003,삼성동,11680,0.666,135135.135,1590.199,"{'lat': '37.518529686768', 'lng': '127.051129370461'}",37.518529686768,127.051129370461
159,2018-02-06,390000,2227.909,175.052,삼성동 87,영동대로 640  ,아이파크,14,2004,삼성동,11680,0.6766666666666666,576354.68,3292.477,"{'lat': '37.5182872615614', 'lng': '127.059339817012'}",37.5182872615614,127.059339817012
160,2020-10-15,120000,1302.79,92.11,삼성동 130-2,테헤란로77길 31  ,삼성웰피아,1,2005,삼성동,11680,0.8633333333333333,138996.139,1509.023,"{'lat': '37.5084173324961', 'lng': '127.053627009899'}",37.5084173324961,127.053627009899
162,2018-10-12,203000,2388.516,84.99,삼성동 188,삼성로 629  ,삼성동센트럴아이파크,11,2018,삼성동,11680,0.7253333333333333,279871.324,3292.991,"{'lat': '37.5154203230155', 'lng': '127.051131434251'}",37.5154203230155,127.051131434251
163,2019-01-23,152000,1790.974,84.87,개포동 177,개포로 409  ,현대3,9,1986,개포동,11680,0.7080000000000001,214689.266,2529.625,"{'lat': '37.4878922787897', 'lng': '127.060955866212'}",37.4878922787897,127.060955866212
164,2020-12-25,280000,2040.222,137.24,도곡동 467,언주로30길 56  ,타워팰리스1,18,2002,도곡동,11680,0.9013333333333332,310650.888,2263.559,"{'lat': '37.4882232479436', 'lng': '127.054439125962'}",37.4882232479436,127.054439125962
165,2019-05-04,20000,1160.766,17.23,역삼동 823-7,테헤란로10길 10  ,강남역우정에쉐르,10,2004,역삼동,11680,0.7,28571.429,1658.237,"{'lat': '37.4984060977465', 'lng': '127.032263556578'}",37.4984060977465,127.032263556578
166,2017-06-22,75000,682.128,109.95,신사동 522,압구정로2길 15  ,신사아이빌(522),6,2006,신사동,11680,0.6539999999999999,114678.899,1043.01,"{'lat': '37.5207335482485', 'lng': '127.019970477869'}",37.5207335482485,127.019970477869
167,2017-06-27,58500,845.62,69.18,도곡동 953-1,강남대로 240  ,SK허브프리모,14,2006,도곡동,11680,0.6539999999999999,89449.541,1292.997,"{'lat': '37.4853093524453', 'lng': '127.034403378938'}",37.4853093524453,127.034403378938
168,2019-04-12,49000,911.628,53.75,삼성동 129-20,테헤란로77길 22  ,풍림,2,1997,삼성동,11680,0.6986666666666667,70133.588,1304.811,"{'lat': '37.5080252649421', 'lng': '127.054307036235'}",37.5080252649421,127.054307036235
169,2019-10-24,139000,2180.05,63.76,일원동 731,광평로10길 6  ,한솔마을,1,1994,일원동,11680,0.728,190934.066,2994.574,"{'lat': '37.4820202153818', 'lng': '127.07784941621'}",37.4820202153818,127.07784941621
170,2020-12-17,530000,2645.767,200.32,청담동 64-1,학동로81길 28  ,청담어퍼하우스,3,2019,청담동,11680,0.9013333333333332,588017.751,2935.392,"{'lat': '37.5209364627791', 'lng': '127.050461900821'}",37.5209364627791,127.050461900821
171,2020-08-14,133000,2667.469,49.86,개포동 12,개포로109길 9  ,성원대치2단지아파트,4,1992,개포동,11680,0.8453333333333333,157334.385,3155.523,"{'lat': '37.4941848052623', 'lng': '127.075215384158'}",37.4941848052623,127.075215384158
172,2018-12-10,320000,2101.392,152.28,압구정동 426,압구정로 151  ,신현대9차,7,1982,압구정동,11680,0.7133333333333334,448598.131,2945.877,"{'lat': '37.5262225982289', 'lng': '127.024479347433'}",37.5262225982289,127.024479347433
173,2017-05-27,119300,1553.588,76.79,대치동 316,삼성로 212  ,은마,5,1979,대치동,11680,0.6466666666666666,184484.536,2402.455,"{'lat': '37.4974180026259', 'lng': '127.065327020175'}",37.4974180026259,127.065327020175
174,2018-01-18,195000,1479.178,131.83,개포동 654,언주로 107  ,현대2,4,1986,개포동,11680,0.6713333333333333,290466.733,2203.343,"{'lat': '37.4824775018158', 'lng': '127.05125279339'}",37.4824775018158,127.05125279339
175,2017-03-10,115000,1497.591,76.79,대치동 316,삼성로 212  ,은마,6,1979,대치동,11680,0.642,179127.726,2332.696,"{'lat': '37.4974180026259', 'lng': '127.065327020175'}",37.4974180026259,127.065327020175
176,2018-04-11,89000,583.301,152.58,역삼동 835-12,도곡로11길 13  ,역삼르비앙1,3,2003,역삼동,11680,0.6819999999999999,130498.534,855.279,"{'lat': '37.4917848020883', 'lng': '127.035331320482'}",37.4917848020883,127.035331320482
177,2019-11-06,120000,2347.418,51.12,개포동 12,개포로109길 21  ,삼익대청아파트,15,1992,개포동,11680,0.7353333333333333,163191.296,3192.318,"{'lat': '37.4941848052623', 'lng': '127.075215384158'}",37.4941848052623,127.075215384158
178,2020-05-23,69500,1167.969,59.505,역삼동 720-25,언주로 427  ,대우디오빌,22,2002,역삼동,11680,0.782,88874.68,1493.567,"{'lat': '37.5014564802212', 'lng': '127.042688993712'}",37.5014564802212,127.042688993712
179,2017-12-21,110000,1608.422,68.39,일원동 615,개포로110길 15  ,우성7,2,1987,일원동,11680,0.666,165165.165,2415.048,"{'lat': '37.4922930112042', 'lng': '127.078327089075'}",37.4922930112042,127.078327089075
180,2017-02-21,86000,655.363,131.225,삼성동 121-38,삼성로103길 12  ,삼성동신도브래뉴,4,2010,삼성동,11680,0.6393333333333334,134515.12,1025.072,"{'lat': '37.5103890109375', 'lng': '127.053405829272'}",37.5103890109375,127.053405829272
181,2019-04-05,308000,2021.13,152.39,압구정동 426,압구정로 151  ,신현대9차,1,1982,압구정동,11680,0.6986666666666667,440839.695,2892.839,"{'lat': '37.5262225982289', 'lng': '127.024479347433'}",37.5262225982289,127.024479347433
182,2019-07-31,150000,2012.342,74.54,일원동 734,광평로10길 15  ,상록수,2,1993,일원동,11680,0.7126666666666667,210477.081,2823.68,"{'lat': '37.4815500818027', 'lng': '127.08209044113'}",37.4815500818027,127.08209044113
183,2020-02-26,260000,2256.161,115.24,압구정동 513,압구정로 401  ,한양5,5,1979,압구정동,11680,0.7646666666666667,340017.437,2950.516,"{'lat': '37.5289385759485', 'lng': '127.042074950675'}",37.5289385759485,127.042074950675
184,2018-10-17,180000,1431.603,125.7332,도곡동 972,남부순환로365길 33  ,한라비발디,12,2016,도곡동,11680,0.7253333333333333,248161.765,1973.717,"{'lat': '37.4877358123073', 'lng': '127.039177902268'}",37.4877358123073,127.039177902268
185,2018-01-15,213000,1135.697,187.55,청담동 122-1,도산대로85길 24  ,상지리츠빌10차,4,2007,청담동,11680,0.6713333333333333,317279.047,1691.704,"{'lat': '37.5260494166171', 'lng': '127.049527166487'}",37.5260494166171,127.049527166487
186,2017-04-03,98000,1914.81,51.18,개포동 656,언주로 21  ,시영,1,1984,개포동,11680,0.6426666666666667,152489.627,2979.477,"{'lat': '37.4763198941657', 'lng': '127.053931131334'}",37.4763198941657,127.053931131334
187,2019-07-29,119000,1984.325,59.97,수서동 795,광평로34길 55  ,강남데시앙포레,6,2014,수서동,11680,0.7126666666666667,166978.485,2784.367,"{'lat': '37.4809832232715', 'lng': '127.090876576595'}",37.4809832232715,127.090876576595
188,2017-07-08,101000,1188.655,84.97,도곡동 963,논현로 213  ,럭키(963),13,1995,도곡동,11680,0.662,152567.976,1795.551,"{'lat': '37.4904503641949', 'lng': '127.039997193037'}",37.4904503641949,127.039997193037
189,2021-10-16,210000,2962.336,70.89,도곡동 463-1,언주로29길 34  ,우성사원5,4,1986,도곡동,11680,1.1433333333333333,183673.469,2590.964,"{'lat': '37.4859710758229', 'lng': '127.047581472593'}",37.4859710758229,127.047581472593
190,2021-07-09,550000,3141.924,175.052,삼성동 87,영동대로 640  ,아이파크,40,2004,삼성동,11680,1.074,512104.283,2925.441,"{'lat': '37.5182872615614', 'lng': '127.059339817012'}",37.5182872615614,127.059339817012
191,2020-05-16,74000,1240.778,59.64,삼성동 144-10,테헤란로77길 8  ,우정에쉐르2,4,2004,삼성동,11680,0.782,94629.156,1586.673,"{'lat': '37.50705995626', 'lng': '127.054831687639'}",37.50705995626,127.054831687639
192,2020-11-10,122680,1447.979,84.725,삼성동 3-1,학동로 408  ,삼성월드타워,5,1997,삼성동,11680,0.8806666666666666,139303.558,1644.185,"{'lat': '37.5174334774237', 'lng': '127.044098015964'}",37.5174334774237,127.044098015964
193,2018-07-13,73500,866.03,84.87,신사동 591-11,논현로154길 11  ,압구정화이트빌,3,2003,신사동,11680,0.6873333333333332,106935.015,1259.986,"{'lat': '37.5217645688949', 'lng': '127.02906964465'}",37.5217645688949,127.02906964465
195,2018-01-06,169000,1404.004,120.37,역삼동 762-3,도곡로43길 21  ,래미안그레이튼(진달래2차),18,2010,역삼동,11680,0.6713333333333333,251737.835,2091.367,"{'lat': '37.4951650013344', 'lng': '127.047244552337'}",37.4951650013344,127.047244552337
196,2018-08-25,130000,1539.19,84.46,수서동 738,광평로39길 3  ,동익,12,1993,수서동,11680,0.7033333333333334,184834.123,2188.422,"{'lat': '37.485322064615', 'lng': '127.096512817155'}",37.485322064615,127.096512817155
197,2021-05-27,38700,1394.595,27.75,삼성동 109-21,영동대로112길 46  ,엘에이치삼성도시형생활주택,6,2013,삼성동,11680,1.0113333333333332,38266.315,1378.966,"{'lat': '37.5155174861435', 'lng': '127.06400070794'}",37.5155174861435,127.06400070794
198,2017-04-04,90000,1069.875,84.122,도곡동 543-7,도곡로28길 8  ,도곡1차아이파크,5,2007,도곡동,11680,0.6426666666666667,140041.494,1664.743,"{'lat': '37.4922748332904', 'lng': '127.043511837517'}",37.4922748332904,127.043511837517
199,2018-05-05,101000,1351.351,74.74,세곡동 533,자곡로 21  ,세곡푸르지오,7,2012,세곡동,11680,0.6826666666666668,147949.219,1979.519,"{'lat': '37.4667793397486', 'lng': '127.092967002535'}",37.4667793397486,127.092967002535
200,2020-12-10,59998,919.651,65.24,대치동 891-6,테헤란로 428  ,테헤란로대우아이빌(891-6),14,2004,대치동,11680,0.9013333333333332,66565.828,1020.322,"{'lat': '37.5056878366523', 'lng': '127.05400382324'}",37.5056878366523,127.05400382324
201,2021-02-23,349000,3221.935,108.32,압구정동 434,압구정로 151  ,신현대12차,6,1982,압구정동,11680,0.9553333333333334,365317.516,3372.577,"{'lat': '37.5289291939725', 'lng': '127.024109041617'}",37.5289291939725,127.024109041617
202,2017-02-21,88000,1037.002,84.86,수서동 795,광평로34길 55  ,강남데시앙포레,13,2014,수서동,11680,0.6393333333333334,137643.379,1622.005,"{'lat': '37.4809832232715', 'lng': '127.090876576595'}",37.4809832232715,127.090876576595
203,2020-02-05,215000,1724.954,124.641,도곡동 467-29,언주로30길 26  ,타워팰리스3,51,2004,도곡동,11680,0.7646666666666667,281168.265,2255.825,"{'lat': '37.4873363055886', 'lng': '127.052829715042'}",37.4873363055886,127.052829715042
204,2019-05-16,179000,3552.997,50.38,개포동 141,개포로 310  ,개포주공1단지,5,1982,개포동,11680,0.7,255714.286,5075.71,"{'lat': '37.4784893722905', 'lng': '127.061614360667'}",37.4784893722905,127.061614360667
205,2019-06-29,255000,2166.525,117.7,대치동 506,삼성로 151  ,선경1차(1동-7동),1,1983,대치동,11680,0.7060000000000001,361189.802,3068.732,"{'lat': '37.4921265332679', 'lng': '127.062565123948'}",37.4921265332679,127.062565123948
206,2017-05-27,52000,1840.969,28.246,역삼동 713-11,역삼로 307  ,역삼I'PARK,10,2006,역삼동,11680,0.6466666666666666,80412.371,2846.859,"{'lat': '37.4993166898535', 'lng': '127.045793188009'}",37.4993166898535,127.045793188009
207,2017-02-21,178000,1320.377,134.81,삼성동 7-3,선릉로130길 20  ,래미안삼성2차,6,2007,삼성동,11680,0.6393333333333334,278415.016,2065.24,"{'lat': '37.5161516847431', 'lng': '127.043436336716'}",37.5161516847431,127.043436336716
208,2020-10-09,39000,1114.445,34.995,도곡동 467-19,언주로30길 10  ,현대비젼21,27,1999,도곡동,11680,0.8633333333333333,45173.745,1290.863,"{'lat': '37.4873620167241', 'lng': '127.05132532941'}",37.4873620167241,127.05132532941
209,2017-07-22,117000,1377.934,84.9097,역삼동 754-1,언주로 332  ,역삼푸르지오,1,2006,역삼동,11680,0.662,176737.16,2081.472,"{'lat': '37.4977533273856', 'lng': '127.046780606935'}",37.4977533273856,127.046780606935
210,2019-11-03,198000,2578.461,76.79,대치동 316,삼성로 212  ,은마,8,1979,대치동,11680,0.7353333333333333,269265.639,3506.52,"{'lat': '37.4974180026259', 'lng': '127.065327020175'}",37.4974180026259,127.065327020175
211,2017-05-22,113000,1591.998,70.98,역삼동 763-16,도곡로43길 20  ,래미안그레이튼,11,2009,역삼동,11680,0.6466666666666666,174742.268,2461.852,"{'lat': '37.4965001990472', 'lng': '127.048147354094'}",37.4965001990472,127.048147354094
212,2022-05-14,230000,3244.463,70.89,도곡동 463-1,언주로29길 34  ,우성사원5,4,1986,도곡동,11680,1.1073333333333333,207706.201,2929.979,"{'lat': '37.4859710758229', 'lng': '127.047581472593'}",37.4859710758229,127.047581472593
213,2018-01-29,125000,1470.588,85.0,청담동 127-31,도산대로101길 29  ,청담현대3차아파트,4,1999,청담동,11680,0.6713333333333333,186196.624,2190.549,"{'lat': '37.5269242818661', 'lng': '127.053071210331'}",37.5269242818661,127.053071210331
214,2020-03-10,221000,2386.011,92.6232,역삼동 709-5,테헤란로52길 16  ,테헤란아이파크,1,2014,역삼동,11680,0.7753333333333333,285038.693,3077.401,"{'lat': '37.5023529838786', 'lng': '127.04672840019'}",37.5023529838786,127.04672840019
