index,거래일,거래금액,m2당가격,전용면적,구주소,도로명주소,아파트,층,건축년도,법정동,지역코드,가격지수비율,환산가격,환산m2당가격,위경도,위도,경도
215,2019-02-26,221000,1812.501,121.931,삼성동 11,선릉로126길 22  ,롯데캐슬프레미어,6,2007,삼성동,11680,0.704,313920.455,2574.575,"{'lat': '37.5152740694001', 'lng': '127.04474442839'}",37.5152740694001,127.04474442839
216,2020-06-22,185000,2176.471,85.0,대치동 974,삼성로64길 5  ,대치현대,3,1999,대치동,11680,0.8026666666666668,230481.728,2711.55,"{'lat': '37.5008280252175', 'lng': '127.060973278932'}",37.5008280252175,127.060973278932
217,2017-05-12,64000,1619.024,39.53,개포동 12,개포로109길 9  ,성원대치2단지아파트,11,1992,개포동,11680,0.6466666666666666,98969.072,2503.645,"{'lat': '37.4941848052623', 'lng': '127.075215384158'}",37.4941848052623,127.075215384158
218,2020-11-16,148000,3741.909,39.552,삼성동 50,삼성로111길 8  ,현대힐스테이트2단지,22,2008,삼성동,11680,0.8806666666666666,168054.504,4248.951,"{'lat': '37.5138589096778', 'lng': '127.051485875359'}",37.5138589096778,127.051485875359
219,2018-06-15,37000,1365.944,27.0875,청담동 122-35,도산대로85길 30  ,청담신원아침도시마인,6,2013,청담동,11680,0.6833333333333333,54146.341,1998.942,"{'lat': '37.5264326441473', 'lng': '127.049667021648'}",37.5264326441473,127.049667021648
220,2018-08-16,227500,1393.312,163.28,도곡동 467-17,언주로30길 57  ,타워팰리스2,28,2003,도곡동,11680,0.7033333333333334,323459.716,1981.012,"{'lat': '37.4897107879722', 'lng': '127.054490523453'}",37.4897107879722,127.054490523453
221,2019-07-31,147000,1730.837,84.93,일원동 719,일원로14길 25  ,푸른마을아파트101동~111동,9,1994,일원동,11680,0.7126666666666667,206267.54,2428.677,"{'lat': '37.4838701188972', 'lng': '127.0808707438'}",37.4838701188972,127.0808707438
222,2017-03-01,104500,1276.882,81.84,청담동 30-33,학동로77길 27  ,청담대림이-편한세상,12,2002,청담동,11680,0.642,162772.586,1988.912,"{'lat': '37.5205048036403', 'lng': '127.047836421504'}",37.5205048036403,127.047836421504
223,2017-10-21,105000,1235.73,84.97,수서동 747,광평로31길 27  ,삼성,9,1997,수서동,11680,0.668,157185.629,1849.896,"{'lat': '37.4848961854277', 'lng': '127.090677682629'}",37.4848961854277,127.090677682629
224,2018-02-06,135000,1593.296,84.73,일원동 731,광평로10길 6  ,한솔마을,5,1994,일원동,11680,0.6766666666666666,199507.389,2354.625,"{'lat': '37.4820202153818', 'lng': '127.07784941621'}",37.4820202153818,127.07784941621
225,2019-07-24,205000,2420.836,84.6815,역삼동 755-1,역삼로 314  ,개나리푸르지오,8,2006,역삼동,11680,0.7126666666666667,287652.011,3396.87,"{'lat': '37.4997216170335', 'lng': '127.049979318614'}",37.4997216170335,127.049979318614
226,2020-12-15,35000,964.453,36.29,논현동 58-2,학동로 165  ,마일스디오빌,11,2004,논현동,11680,0.9013333333333332,38831.361,1070.029,"{'lat': '37.513885429675', 'lng': '127.028885611445'}",37.513885429675,127.028885611445
227,2017-05-03,79500,1325.0,60.0,개포동 12,개포로109길 21  ,삼익대청아파트,2,1992,개포동,11680,0.6466666666666666,122938.144,2048.969,"{'lat': '37.4941848052623', 'lng': '127.075215384158'}",37.4941848052623,127.075215384158
228,2017-10-11,179000,1357.809,131.83,개포동 177,개포로 409  ,현대3,5,1986,개포동,11680,0.668,267964.072,2032.649,"{'lat': '37.4878922787897', 'lng': '127.060955866212'}",37.4878922787897,127.060955866212
229,2020-07-06,230000,2706.201,84.99,일원동 741,개포로110길 50  ,래미안 개포 루체하임,18,2018,일원동,11680,0.83,277108.434,3260.483,"{'lat': '37.4893859511722', 'lng': '127.07988209455'}",37.4893859511722,127.07988209455
230,2021-01-07,200000,3291.639,60.76,개포동 185,개포로 516  ,개포주공7단지,9,1983,개포동,11680,0.932,214592.275,3531.802,"{'lat': '37.4888762938306', 'lng': '127.071667715752'}",37.4888762938306,127.071667715752
231,2019-07-04,198000,2345.138,84.43,대치동 316,삼성로 212  ,은마,7,1979,대치동,11680,0.7126666666666667,277829.747,3290.652,"{'lat': '37.4974180026259', 'lng': '127.065327020175'}",37.4974180026259,127.065327020175
232,2019-07-04,185000,2184.657,84.6815,역삼동 755-1,역삼로 314  ,개나리푸르지오,2,2006,역삼동,11680,0.7126666666666667,259588.4,3065.468,"{'lat': '37.4997216170335', 'lng': '127.049979318614'}",37.4997216170335,127.049979318614
233,2021-01-31,109000,2757.399,39.53,수서동 736,광평로47길 17  ,신동아,14,1992,수서동,11680,0.932,116952.79,2958.583,"{'lat': '37.4870725721397', 'lng': '127.098442914101'}",37.4870725721397,127.098442914101
234,2022-01-27,42000,1157.344,36.29,논현동 58-2,학동로 165  ,마일스디오빌,14,2004,논현동,11680,1.1079999999999999,37906.137,1044.534,"{'lat': '37.513885429675', 'lng': '127.028885611445'}",37.513885429675,127.028885611445
235,2019-10-14,109500,2212.121,49.5,수서동 746,광평로19길 10  ,까치마을,13,1993,수서동,11680,0.728,150412.088,3038.628,"{'lat': '37.4847340598121', 'lng': '127.087618357538'}",37.4847340598121,127.087618357538
236,2022-04-25,470000,3574.688,131.48,압구정동 369-1,압구정로29길 71  ,"현대1차(12,13,21,22,31,32,33동)",5,1976,압구정동,11680,1.1193333333333333,419892.793,3193.587,"{'lat': '37.5330267381014', 'lng': '127.027925536556'}",37.5330267381014,127.027925536556
237,2020-07-27,24500,963.808,25.42,대치동 890-49,테헤란로64길 9  ,선릉역대우아이빌(890-49),15,2004,대치동,11680,0.83,29518.072,1161.214,"{'lat': '37.5044959996482', 'lng': '127.051555445765'}",37.5044959996482,127.051555445765
238,2018-02-12,171500,1568.932,109.31,청담동 65,학동로 513  ,진흥아파트,11,1984,청담동,11680,0.6766666666666666,253448.276,2318.619,"{'lat': '37.5201259636401', 'lng': '127.051406698645'}",37.5201259636401,127.051406698645
239,2022-05-20,277000,3280.824,84.43,대치동 316,삼성로 212  ,은마,13,1979,대치동,11680,1.1073333333333333,250150.512,2962.815,"{'lat': '37.4974180026259', 'lng': '127.065327020175'}",37.4974180026259,127.065327020175
240,2019-05-06,190000,2250.385,84.43,대치동 316,삼성로 212  ,은마,10,1979,대치동,11680,0.7,271428.571,3214.836,"{'lat': '37.4974180026259', 'lng': '127.065327020175'}",37.4974180026259,127.065327020175
241,2019-09-18,108000,1805.718,59.81,수서동 795,광평로34길 55  ,강남데시앙포레,1,2014,수서동,11680,0.7213333333333334,149722.736,2503.306,"{'lat': '37.4809832232715', 'lng': '127.090876576595'}",37.4809832232715,127.090876576595
242,2021-11-11,21500,901.468,23.85,역삼동 706-24,언주로86길 7  ,진넥스빌2,6,2003,역삼동,11680,1.1333333333333333,18970.588,795.412,"{'lat': '37.5017733495083', 'lng': '127.043956825565'}",37.5017733495083,127.043956825565
243,2019-11-25,229000,2718.553,84.236,삼성동 50,삼성로111길 8  ,현대힐스테이트2단지,6,2008,삼성동,11680,0.7353333333333333,311423.391,3697.034,"{'lat': '37.5138589096778', 'lng': '127.051485875359'}",37.5138589096778,127.051485875359
244,2022-08-08,119000,3010.372,39.53,개포동 12,개포로109길 21  ,삼익대청아파트,12,1992,개포동,11680,1.0346666666666666,115012.887,2909.509,"{'lat': '37.4941848052623', 'lng': '127.075215384158'}",37.4941848052623,127.075215384158
245,2020-05-26,295000,1638.252,180.07,논현동 245,언주로130길 30  ,동양파라곤,6,2004,논현동,11680,0.782,377237.852,2094.951,"{'lat': '37.5147469578798', 'lng': '127.038136684255'}",37.5147469578798,127.038136684255
246,2020-06-07,207000,2457.382,84.236,삼성동 16-2,학동로68길 29  ,삼성동힐스테이트 1단지,3,2008,삼성동,11680,0.8026666666666668,257890.365,3061.522,"{'lat': '37.5163123563071', 'lng': '127.048472953744'}",37.5163123563071,127.048472953744
247,2019-07-28,227000,2736.522,82.952,청담동 134-38,영동대로138길 12  ,청담자이,8,2011,청담동,11680,0.7126666666666667,318521.983,3839.835,"{'lat': '37.5236003613447', 'lng': '127.057196116303'}",37.5236003613447,127.057196116303
248,2020-11-26,171000,1495.801,114.32,자곡동 686,자곡로 260  ,강남한양수자인(4단지),5,2014,자곡동,11680,0.8806666666666666,194171.083,1698.487,"{'lat': '37.4753799821393', 'lng': '127.112496841501'}",37.4753799821393,127.112496841501
249,2020-04-21,243000,2181.72,111.38,압구정동 426,압구정로 151  ,신현대9차,8,1982,압구정동,11680,0.7753333333333333,313413.586,2813.913,"{'lat': '37.5262225982289', 'lng': '127.024479347433'}",37.5262225982289,127.024479347433
250,2020-07-21,200000,2693.603,74.25,개포동 187,삼성로4길 17  ,개포주공5단지,4,1983,개포동,11680,0.83,240963.855,3245.304,"{'lat': '37.4876228868467', 'lng': '127.068503584968'}",37.4876228868467,127.068503584968
251,2017-07-21,58000,1464.646,39.6,수서동 746,광평로19길 10  ,까치마을,11,1993,수서동,11680,0.662,87613.293,2212.457,"{'lat': '37.4847340598121', 'lng': '127.087618357538'}",37.4847340598121,127.087618357538
252,2017-10-24,215000,1435.439,149.78,대치동 888,선릉로 222  ,대치아이파크,24,2008,대치동,11680,0.668,321856.287,2148.86,"{'lat': '37.4950567005784', 'lng': '127.054562708884'}",37.4950567005784,127.054562708884
253,2017-01-14,116500,1400.745,83.17,개포동 187,삼성로4길 17  ,개포주공5단지,12,1983,개포동,11680,0.6393333333333334,182221.064,2190.947,"{'lat': '37.4876228868467', 'lng': '127.068503584968'}",37.4876228868467,127.068503584968
254,2020-11-23,285000,3465.888,82.23,압구정동 455,압구정로29길 68  ,"현대5차(71,72동)",4,1977,압구정동,11680,0.8806666666666666,323618.471,3935.528,"{'lat': '37.5319760183273', 'lng': '127.028563016169'}",37.5319760183273,127.028563016169
255,2017-12-03,99000,1179.554,83.93,삼성동 129,테헤란로77길 26  ,삼성동대성유니드,4,2004,삼성동,11680,0.666,148648.649,1771.103,"{'lat': '37.5085003008041', 'lng': '127.05405357852'}",37.5085003008041,127.05405357852
256,2020-11-14,224000,2638.097,84.9097,역삼동 754-1,언주로 332  ,역삼푸르지오,11,2006,역삼동,11680,0.8806666666666666,254352.763,2995.568,"{'lat': '37.4977533273856', 'lng': '127.046780606935'}",37.4977533273856,127.046780606935
257,2022-03-17,595000,3244.098,183.41,압구정동 433,압구정로 151  ,신현대11차,4,1983,압구정동,11680,1.1126666666666667,534751.348,2915.606,"{'lat': '37.5275560033999', 'lng': '127.024419823616'}",37.5275560033999,127.024419823616
258,2017-03-15,94000,1106.924,84.92,논현동 105,언주로146길 18  ,동현아파트1~6,9,1985,논현동,11680,0.642,146417.445,1724.181,"{'lat': '37.5193540121054', 'lng': '127.036575387431'}",37.5193540121054,127.036575387431
259,2017-02-24,96000,2693.603,35.64,개포동 141,개포로 310  ,개포주공1단지,1,1982,개포동,11680,0.6393333333333334,150156.413,4213.143,"{'lat': '37.4784893722905', 'lng': '127.061614360667'}",37.4784893722905,127.061614360667
260,2017-05-31,230000,2014.893,114.15,대치동 1027,삼성로51길 37  ,래미안대치팰리스,9,2015,대치동,11680,0.6466666666666666,355670.103,3115.813,"{'lat': '37.4942977651239', 'lng': '127.058003438015'}",37.4942977651239,127.058003438015
261,2019-06-26,210000,1902.346,110.39,대치동 985,도곡로93길 12  ,래미안대치하이스턴,15,1989,대치동,11680,0.7060000000000001,297450.425,2694.541,"{'lat': '37.5010451843454', 'lng': '127.06548703759'}",37.5010451843454,127.06548703759
262,2017-11-08,130000,1206.497,107.75,신사동 622-1,언주로167길 9  ,압구정케이씨씨(622-1),13,2004,신사동,11680,0.6666666666666666,195000.0,1809.745,"{'lat': '37.5261273367855', 'lng': '127.032437605375'}",37.5261273367855,127.032437605375
263,2019-06-04,180500,2137.866,84.43,대치동 316,삼성로 212  ,은마,1,1979,대치동,11680,0.7060000000000001,255665.722,3028.138,"{'lat': '37.4974180026259', 'lng': '127.065327020175'}",37.4974180026259,127.065327020175
264,2017-06-06,110000,738.751,148.9,삼성동 150-5,봉은사로82길 24  ,삼성아셈,6,2006,삼성동,11680,0.6539999999999999,168195.719,1129.588,"{'lat': '37.5116790623878', 'lng': '127.054991041364'}",37.5116790623878,127.054991041364
265,2019-05-24,84500,2137.617,39.53,개포동 12,개포로109길 9  ,성원대치2단지아파트,2,1992,개포동,11680,0.7,120714.286,3053.739,"{'lat': '37.4941848052623', 'lng': '127.075215384158'}",37.4941848052623,127.075215384158
266,2020-06-03,86800,2191.919,39.6,수서동 746,광평로19길 10  ,까치마을,5,1993,수서동,11680,0.8026666666666668,108139.535,2730.796,"{'lat': '37.4847340598121', 'lng': '127.087618357538'}",37.4847340598121,127.087618357538
267,2022-04-26,198000,2329.754,84.9875,논현동 275,언주로116길 6  ,동부센트레빌,19,2003,논현동,11680,1.1193333333333333,176891.007,2081.377,"{'lat': '37.5103565201441', 'lng': '127.037651943453'}",37.5103565201441,127.037651943453
268,2017-12-19,137000,1612.713,84.95,일원동 734,광평로10길 15  ,상록수,2,1993,일원동,11680,0.666,205705.706,2421.492,"{'lat': '37.4815500818027', 'lng': '127.08209044113'}",37.4815500818027,127.08209044113
269,2017-12-21,141000,1684.789,83.69,일원동 615,개포로110길 15  ,우성7,11,1987,일원동,11680,0.666,211711.712,2529.713,"{'lat': '37.4922930112042', 'lng': '127.078327089075'}",37.4922930112042,127.078327089075
270,2018-09-22,180000,1202.405,149.7,역삼동 710,언주로86길 12  ,현대까르띠에710,2,2001,역삼동,11680,0.722,249307.479,1665.381,"{'lat': '37.5014708794326', 'lng': '127.044921321564'}",37.5014708794326,127.044921321564
271,2019-10-18,180000,2139.749,84.122,도곡동 543-7,도곡로28길 8  ,도곡1차아이파크,5,2007,도곡동,11680,0.728,247252.747,2939.216,"{'lat': '37.4922748332904', 'lng': '127.043511837517'}",37.4922748332904,127.043511837517
272,2018-12-28,280000,2963.277,94.49,대치동 1027,삼성로51길 37  ,래미안대치팰리스,16,2015,대치동,11680,0.7133333333333334,392523.364,4154.126,"{'lat': '37.4942977651239', 'lng': '127.058003438015'}",37.4942977651239,127.058003438015
273,2020-12-04,290000,3414.175,84.94,압구정동 447,압구정로29길 57  ,"현대14차(203,204,205,206동)",14,1987,압구정동,11680,0.9013333333333332,321745.562,3787.916,"{'lat': '37.5306250782443', 'lng': '127.026136755454'}",37.5306250782443,127.026136755454
274,2017-05-27,58850,988.079,59.56,논현동 274,언주로116길 12  ,경남논현,2,1996,논현동,11680,0.6466666666666666,91005.155,1527.958,"{'lat': '37.5106817873212', 'lng': '127.038198973038'}",37.5106817873212,127.038198973038
275,2022-01-06,205000,2469.88,83.0,삼성동 107,영동대로 602  ,미켈란107,14,2003,삼성동,11680,1.1079999999999999,185018.051,2229.133,"{'lat': '37.5148858802878', 'lng': '127.060412367065'}",37.5148858802878,127.060412367065
277,2018-08-18,140000,1647.64,84.97,도곡동 963,논현로 213  ,럭키(963),10,1995,도곡동,11680,0.7033333333333334,199052.133,2342.617,"{'lat': '37.4904503641949', 'lng': '127.039997193037'}",37.4904503641949,127.039997193037
278,2017-03-03,45000,1125.563,39.98,일원동 711,양재대로55길 12  ,수서,4,1992,일원동,11680,0.642,70093.458,1753.213,"{'lat': '37.4926342499883', 'lng': '127.090283572636'}",37.4926342499883,127.090283572636
279,2021-01-15,535000,2738.142,195.388,삼성동 87,영동대로 640  ,아이파크,4,2004,삼성동,11680,0.932,574034.335,2937.92,"{'lat': '37.5182872615614', 'lng': '127.059339817012'}",37.5182872615614,127.059339817012
280,2020-12-05,160000,1893.043,84.52,논현동 22,강남대로146길 28  ,신동아(22),10,1997,논현동,11680,0.9013333333333332,177514.793,2100.27,"{'lat': '37.5147157100303', 'lng': '127.022668627156'}",37.5147157100303,127.022668627156
281,2017-03-14,82000,2286.033,35.87,개포동 189,삼성로 14  ,개포주공4단지,4,1982,개포동,11680,0.642,127725.857,3560.799,"{'lat': '37.4863309275682', 'lng': '127.073168875585'}",37.4863309275682,127.073168875585
282,2020-02-15,213000,4206.161,50.64,개포동 141,개포로 310  ,개포주공1단지,5,1982,개포동,11680,0.7646666666666667,278552.746,5500.647,"{'lat': '37.4784893722905', 'lng': '127.061614360667'}",37.4784893722905,127.061614360667
283,2018-01-07,328000,2261.352,145.046,삼성동 87,영동대로 640  ,아이파크,26,2004,삼성동,11680,0.6713333333333333,488579.94,3368.448,"{'lat': '37.5182872615614', 'lng': '127.059339817012'}",37.5182872615614,127.059339817012
284,2019-10-02,310000,2034.254,152.39,압구정동 426,압구정로 151  ,신현대9차,3,1982,압구정동,11680,0.728,425824.176,2794.305,"{'lat': '37.5262225982289', 'lng': '127.024479347433'}",37.5262225982289,127.024479347433
285,2017-09-10,122000,1438.51,84.81,도곡동 161,남부순환로379길 14  ,삼성,4,1994,도곡동,11680,0.6653333333333333,183366.733,2162.089,"{'lat': '37.4887124902017', 'lng': '127.0464303232'}",37.4887124902017,127.0464303232
286,2020-12-31,282000,2335.21,120.76,대치동 65,영동대로 220  ,쌍용대치2,11,1983,대치동,11680,0.9013333333333332,312869.822,2590.84,"{'lat': '37.4994725764941', 'lng': '127.070483284674'}",37.4994725764941,127.070483284674
287,2017-04-17,234000,1299.495,180.07,논현동 245,언주로130길 30  ,동양파라곤,2,2004,논현동,11680,0.6426666666666667,364107.884,2022.035,"{'lat': '37.5147469578798', 'lng': '127.038136684255'}",37.5147469578798,127.038136684255
288,2019-09-12,34500,963.795,35.796,대치동 891-26,삼성로85길 42  ,대우아이빌멤버스(891-26),9,2003,대치동,11680,0.7213333333333334,47828.096,1336.13,"{'lat': '37.5046327843377', 'lng': '127.05375187573'}",37.5046327843377,127.05375187573
289,2020-03-20,79000,977.36,80.83,신사동 593-32,논현로158길 17  ,토미,5,2004,신사동,11680,0.7753333333333333,101891.66,1260.567,"{'lat': '37.5222327373011', 'lng': '127.029763497543'}",37.5222327373011,127.029763497543
290,2019-06-18,240000,1968.326,121.931,삼성동 11,선릉로126길 22  ,롯데캐슬프레미어,8,2007,삼성동,11680,0.7060000000000001,339943.343,2787.998,"{'lat': '37.5152740694001', 'lng': '127.04474442839'}",37.5152740694001,127.04474442839
291,2018-05-14,20000,904.159,22.12,역삼동 708-31,선릉로87길 14  ,우정에쉐르멤버스,8,2004,역삼동,11680,0.6826666666666668,29296.875,1324.452,"{'lat': '37.5031199034146', 'lng': '127.048336740057'}",37.5031199034146,127.048336740057
292,2018-03-10,38100,745.889,51.08,역삼동 706-20,언주로86길 11  ,한화진넥스빌,6,2001,역삼동,11680,0.68,56029.412,1096.895,"{'lat': '37.5019559669632', 'lng': '127.044242152066'}",37.5019559669632,127.044242152066
293,2022-04-07,334000,1656.335,201.65,삼성동 8-2,선릉로 660  ,삼성동브라운스톤레전드,14,2009,삼성동,11680,1.1193333333333333,298391.9,1479.752,"{'lat': '37.5155555185311', 'lng': '127.042367298785'}",37.5155555185311,127.042367298785
294,2018-07-31,165000,2148.717,76.79,대치동 316,삼성로 212  ,은마,3,1979,대치동,11680,0.6873333333333332,240058.196,3126.165,"{'lat': '37.4974180026259', 'lng': '127.065327020175'}",37.4974180026259,127.065327020175
295,2020-03-07,199000,1477.247,134.71,일원동 716,광평로19길 15  ,목련타운,2,1993,일원동,11680,0.7753333333333333,256663.801,1905.306,"{'lat': '37.4848511921735', 'lng': '127.085276881942'}",37.4848511921735,127.085276881942
296,2020-05-16,143500,1688.831,84.97,수서동 747,광평로31길 27  ,삼성,2,1997,수서동,11680,0.782,183503.836,2159.631,"{'lat': '37.4848961854277', 'lng': '127.090677682629'}",37.4848961854277,127.090677682629
297,2018-08-24,187500,1552.409,120.78,도곡동 467,언주로30길 56  ,타워팰리스1,38,2002,도곡동,11680,0.7033333333333334,266587.678,2207.217,"{'lat': '37.4882232479436', 'lng': '127.054439125962'}",37.4882232479436,127.054439125962
298,2017-11-27,199500,1479.861,134.81,삼성동 7-3,선릉로130길 20  ,래미안삼성2차,11,2007,삼성동,11680,0.6666666666666666,299250.0,2219.791,"{'lat': '37.5161516847431', 'lng': '127.043436336716'}",37.5161516847431,127.043436336716
299,2020-08-10,260000,2426.278,107.16,압구정동 434,압구정로 151  ,신현대12차,3,1982,압구정동,11680,0.8453333333333333,307570.978,2870.203,"{'lat': '37.5289291939725', 'lng': '127.024109041617'}",37.5289291939725,127.024109041617
300,2017-11-28,129000,1620.399,79.61,개포동 179,개포로 411  ,우성8,3,1987,개포동,11680,0.6666666666666666,193500.0,2430.599,"{'lat': '37.4881845388175', 'lng': '127.06238827098'}",37.4881845388175,127.06238827098
301,2018-01-12,420000,2135.231,196.7,압구정동 456,압구정로 201  ,"현대7차(73~77,82,85동)",13,1979,압구정동,11680,0.6713333333333333,625620.655,3180.583,"{'lat': '37.5299339057353', 'lng': '127.028904583335'}",37.5299339057353,127.028904583335
302,2018-01-26,70000,717.213,97.6,역삼동 828-46,테헤란로14길 42  ,정원,3,2004,역삼동,11680,0.6713333333333333,104270.109,1068.341,"{'lat': '37.4965646613446', 'lng': '127.034045088156'}",37.4965646613446,127.034045088156
303,2017-05-26,94500,1117.418,84.57,청담동 33,삼성로133길 20  ,청담동삼성1차아파트,16,1997,청담동,11680,0.6466666666666666,146134.021,1727.965,"{'lat': '37.5194352215263', 'lng': '127.047840037208'}",37.5194352215263,127.047840037208
304,2017-07-17,120000,1413.594,84.89,도곡동 91-5,남부순환로 2803  ,삼성래미안,16,2001,도곡동,11680,0.662,181268.882,2135.338,"{'lat': '37.489778720694', 'lng': '127.050650573046'}",37.489778720694,127.050650573046
305,2017-05-26,138000,1634.49,84.43,대치동 316,삼성로 212  ,은마,7,1979,대치동,11680,0.6466666666666666,213402.062,2527.562,"{'lat': '37.4974180026259', 'lng': '127.065327020175'}",37.4974180026259,127.065327020175
306,2021-09-17,123500,3118.687,39.6,수서동 746,광평로19길 10  ,까치마을,11,1993,수서동,11680,1.1306666666666667,109227.594,2758.273,"{'lat': '37.4847340598121', 'lng': '127.087618357538'}",37.4847340598121,127.087618357538
307,2019-04-17,193000,1464.007,131.83,개포동 654,언주로 107  ,현대2,7,1986,개포동,11680,0.6986666666666667,276240.458,2095.429,"{'lat': '37.4824775018158', 'lng': '127.05125279339'}",37.4824775018158,127.05125279339
308,2019-07-24,370000,2351.296,157.36,압구정동 456,압구정로 201  ,"현대6차(78~81,83,84,86,87동)",6,1978,압구정동,11680,0.7126666666666667,519176.801,3299.293,"{'lat': '37.5299339057353', 'lng': '127.028904583335'}",37.5299339057353,127.028904583335
309,2019-10-06,159000,1872.571,84.91,대치동 988-4,삼성로64길 12  ,대치효성,5,1999,대치동,11680,0.728,218406.593,2572.213,"{'lat': '37.4999292537553', 'lng': '127.061182442218'}",37.4999292537553,127.061182442218
310,2021-01-03,195000,2616.045,74.54,일원동 734,광평로10길 15  ,상록수,3,1993,일원동,11680,0.932,209227.468,2806.915,"{'lat': '37.4815500818027', 'lng': '127.08209044113'}",37.4815500818027,127.08209044113
311,2020-03-16,205000,2412.02,84.991,역삼동 755-4,선릉로69길 20  ,e-편한세상,7,2005,역삼동,11680,0.7753333333333333,264402.408,3110.946,"{'lat': '37.4987776755024', 'lng': '127.049878493722'}",37.4987776755024,127.049878493722
312,2018-01-11,120000,1418.524,84.595,청담동 108,도산대로89길 49  ,청담(건영),5,1994,청담동,11680,0.6713333333333333,178748.759,2112.994,"{'lat': '37.5274555242261', 'lng': '127.052236679584'}",37.5274555242261,127.052236679584
313,2021-01-03,92500,2787.824,33.18,수서동 736,광평로47길 17  ,신동아,13,1992,수서동,11680,0.932,99248.927,2991.227,"{'lat': '37.4870725721397', 'lng': '127.098442914101'}",37.4870725721397,127.098442914101
314,2017-09-10,200000,2116.626,94.49,대치동 1027,삼성로51길 37  ,래미안대치팰리스,25,2015,대치동,11680,0.6653333333333333,300601.202,3181.302,"{'lat': '37.4942977651239', 'lng': '127.058003438015'}",37.4942977651239,127.058003438015
315,2019-05-08,200000,3443.526,58.08,개포동 141,개포로 310  ,개포주공1단지,5,1982,개포동,11680,0.7,285714.286,4919.323,"{'lat': '37.4784893722905', 'lng': '127.061614360667'}",37.4784893722905,127.061614360667
316,2017-05-16,145000,2270.236,63.87,압구정동 490,압구정로 321  ,한양1차(영동한양),10,1977,압구정동,11680,0.6466666666666666,224226.804,3510.675,"{'lat': '37.5303153460239', 'lng': '127.038801247058'}",37.5303153460239,127.038801247058
317,2017-05-31,183000,983.025,186.16,개포동 649,언주로 110  ,경남2차,14,1984,개포동,11680,0.6466666666666666,282989.691,1520.142,"{'lat': '37.4845150908032', 'lng': '127.054173895409'}",37.4845150908032,127.054173895409
318,2020-11-07,300000,1830.943,163.85,개포동 177,개포로 409  ,현대3,2,1986,개포동,11680,0.8806666666666666,340651.022,2079.042,"{'lat': '37.4878922787897', 'lng': '127.060955866212'}",37.4878922787897,127.060955866212
319,2017-12-20,180000,1424.84,126.33,대치동 511,삼성로 150  ,한보미도맨션2,11,1985,대치동,11680,0.666,270270.27,2139.399,"{'lat': '37.4933931510549', 'lng': '127.067350014658'}",37.4933931510549,127.067350014658
320,2019-05-22,89000,1490.039,59.73,신사동 659,압구정로48길 15  ,압구정대원칸타빌아파트,9,2001,신사동,11680,0.7,127142.857,2128.626,"{'lat': '37.5274686878192', 'lng': '127.037226006238'}",37.5274686878192,127.037226006238
321,2021-10-02,41000,1129.788,36.29,논현동 58-2,학동로 165  ,마일스디오빌,6,2004,논현동,11680,1.1433333333333333,35860.058,988.153,"{'lat': '37.513885429675', 'lng': '127.028885611445'}",37.513885429675,127.028885611445
322,2020-08-29,380000,2605.774,145.83,대치동 670,선릉로 206  ,동부센트레빌,17,2005,대치동,11680,0.8453333333333333,449526.814,3082.54,"{'lat': '37.4927930896911', 'lng': '127.055744544281'}",37.4927930896911,127.055744544281
