,구,행정동,면적 (k㎡),인구 (명),면적 (㎢),인구밀도 (명/㎢),보육시설,외국인주민,중위연령,기초수급자,상가면적,도로비율,임야비율,공원비율,전세m2당보증금,학원갯수
0,종로구,사직동,1.23,9636,1.23,7834,0.09900373599003735,0.04192611041926111,45.7,0.012972187629721877,4292.682926829269,0.2286689649669453,0.03286410837438118,0.021607545669981732,573.0,3.0
1,종로구,삼청동,1.49,2739,1.49,1838,0.020080321285140562,0.03176341730558598,47.9,0.01642935377875137,0.0,0.13747705080336667,0.11473479066417376,0.0,523.0,1.0
2,종로구,부암동,2.27,9782,2.27,4309,0.01574320179922306,0.03874463299938663,46.2,0.017787773461459825,0.0,0.0864702292817473,0.2438079751932211,6.095050044022199e-05,420.0,8.0
3,종로구,평창동,8.87,18329,8.87,2066,0.009547711277210977,0.02346009056686126,47.3,0.007856402422390748,0.0,0.031209785776991905,0.713595830105404,0.0030336157783376716,455.0,14.0
4,종로구,무악동,0.36,8297,0.36,23047,0.028926117873930336,0.011570447149572135,46.1,0.02482825117512354,0.0,0.1005844891780826,0.4569185055325261,0.010461559169220525,787.0,22.0
5,종로구,교남동,0.35,10203,0.35,29151,0.03165735567970205,0.03195138684700578,44.0,0.02107223365676762,0.0,0.28259635455724536,0.0004637693254390805,0.060452610754624554,968.0,5.0
6,종로구,가회동,0.54,4194,0.54,7767,0.042441583214115404,0.03671912255603243,47.8,0.018359561278016214,0.0,0.15145337041395926,0.10449747118507785,0.0036887972091456944,451.0,2.0
7,종로구,종로1.2.3.4가동,2.35,8595,2.35,3657,0.0862129144851658,0.09435718440954043,47.3,0.09144851657940663,31174.893617021276,0.2887253205773705,0.0002727676799475977,0.029949753060443673,636.0,5.0
8,종로구,종로5.6가동,0.6,5476,0.6,9127,0.03341855368882396,0.10719503287070854,43.8,0.05825420014609204,123435.0,0.2673148305931335,0.00033009616218297765,0.025266870700997902,620.0,2.0
9,종로구,이화동,0.78,7705,0.78,9878,0.019208306294613887,0.0873458792991564,40.2,0.037378325762491886,0.0,0.16255158511900225,0.05351640812220778,0.0306190641200787,411.0,4.0
10,종로구,혜화동,1.12,18960,1.12,16929,0.013924050632911392,0.16993670886075948,32.5,0.020042194092827006,0.0,0.14411396427687562,0.05749303581854201,0.004840606440843536,549.0,7.0
11,종로구,창신1동,0.31,5631,0.31,18165,0.031965903036760786,0.2088438998401705,51.3,0.08897176345231753,37403.22580645161,0.15683933509939993,0.03341613828114167,0.02110583406114209,444.0,13.0
12,종로구,창신2동,0.26,9051,0.26,34812,0.02077118550436416,0.1973262622914595,50.8,0.054248149375759586,0.0,0.15683933509939993,0.03341613828114167,0.02110583406114209,444.0,13.0
13,종로구,창신3동,0.23,6733,0.23,29274,0.017228575672062974,0.041437694935392844,47.3,0.036684984405168576,0.0,0.15683933509939993,0.03341613828114167,0.02110583406114209,444.0,13.0
14,종로구,숭인1동,0.23,6106,0.23,26548,0.019161480510972814,0.07959384212250245,48.6,0.04847690795938421,0.0,0.2173077656067477,0.018535387227543373,0.056437818577230334,606.0,15.0
15,종로구,숭인2동,0.35,10175,0.35,29071,0.012285012285012284,0.08687960687960689,40.3,0.04668304668304668,19408.57142857143,0.2173077656067477,0.018535387227543373,0.056437818577230334,606.0,15.0
16,종로구,청운효자동,2.57,12177,2.57,4738,0.03219183706988585,0.018805945635213928,44.8,0.018805945635213928,856.0311284046693,0.1487561857249879,0.18769324184854314,0.018838131728153608,486.0,2.0
17,중구,소공동,0.95,3367,0.95,3544,0.13068013068013068,0.15473715473715474,41.0,0.014553014553014554,4194.736842105263,0.369044001661514,0.0,0.009168376141731839,999.0,1.0
18,중구,회현동,0.84,5432,0.84,6467,0.06406480117820323,0.11174521354933727,52.2,0.08523564064801178,100265.4761904762,0.3325447089340837,0.03725619565506422,0.03281583920255301,658.0,1.0
19,중구,명동,0.99,3742,0.99,3780,0.16755745590593266,0.16408337787279528,45.8,0.024853019775521113,4764.646464646465,0.3444001469359986,0.05075443193499534,0.013204469570575073,651.0,1.0
20,중구,필동,1.14,4679,1.14,4104,0.016883949561872193,0.20025646505663602,39.3,0.02201325069459286,0.0,0.2863016234584659,0.11748661201702894,0.017839278063057518,632.0,2.0
21,중구,장충동,1.36,5301,1.36,3898,0.018298434257687228,0.2044897189209583,35.8,0.029617053386153554,0.0,0.168803525043874,0.16795359019943165,0.041356414218603234,631.0,5.0
22,중구,광희동,0.74,6340,0.74,8568,0.02886435331230284,0.2599369085173502,40.4,0.03659305993690852,97760.81081081081,0.3236206161321428,0.0,0.018168972532160477,613.0,1.0
23,중구,을지로동,0.6,1914,0.6,3190,0.062173458725182866,0.12016718913270637,47.5,0.07732497387669801,200480.0,0.31015363757956554,0.0,0.015572641479726031,775.0,1.0
24,중구,신당5동,0.39,10708,0.39,27456,0.02923048188270452,0.0634105341800523,44.8,0.047721329846843484,9589.74358974359,0.1858173154672616,0.01752598690930444,0.052777218697268494,653.0,96.0
25,중구,황학동,0.33,13444,0.33,40739,0.021496578399285926,0.11068134483784588,40.3,0.03986908658137459,131887.87878787878,0.2649692604356758,0.0,0.0045054294985360874,763.0,3.0
26,중구,중림동,0.48,12351,0.48,25731,0.02890454214233665,0.04032062181199903,44.1,0.050360294712978704,0.0,0.2521479523280429,0.0,0.19683052865234438,898.0,6.0
27,중구,신당동,0.55,9095,0.55,16536,0.01165475536008796,0.2551951621770203,42.4,0.04837822979659153,114045.45454545453,0.33041575276268714,0.005841995636434814,0.01935058792759878,656.0,96.0
28,중구,다산동,0.51,14274,0.51,27988,0.019405912848535798,0.057587221521647754,45.7,0.03551912568306011,0.0,0.1858173154672616,0.01752598690930444,0.052777218697268494,653.0,96.0
29,중구,약수동,0.48,16889,0.48,35185,0.02717745277991592,0.026881402096038842,49.1,0.05589436911599266,7650.0,0.1858173154672616,0.01752598690930444,0.052777218697268494,653.0,96.0
30,중구,청구동,0.34,13818,0.34,40641,0.013026487190620929,0.028006947459834997,47.0,0.05565204805326386,0.0,0.1858173154672616,0.01752598690930444,0.052777218697268494,653.0,96.0
31,중구,동화동,0.26,10433,0.26,40127,0.022524681299722037,0.03345154797277868,47.4,0.020799386561870987,0.0,0.1858173154672616,0.01752598690930444,0.052777218697268494,653.0,96.0
32,용산구,후암동,0.86,17308,0.86,20126,0.026577305292350358,0.0442569909868269,44.5,0.05240351282643864,1326.7441860465117,0.14023899813962543,0.24277310250231596,0.0014488588878025595,529.0,29.0
33,용산구,용산2가동,1.96,10775,1.96,5497,0.013085846867749419,0.1348491879350348,43.5,0.05614849187935035,776.0204081632653,0.076394631647105,0.11196213350040317,0.0005856654019521781,356.0,6.0
34,용산구,남영동,1.19,7825,1.19,6576,0.01674121405750799,0.08830670926517573,51.3,0.1757188498402556,0.0,0.20821197372637432,2.880095650311759e-05,0.002051960039148543,531.0,5.0
35,용산구,원효로2동,0.71,13875,0.71,19542,0.020972972972972972,0.016792792792792794,44.0,0.03293693693693694,0.0,0.18677404059670152,0.01666656361157771,0.003879737291464804,607.0,13.0
36,용산구,효창동,0.44,10156,0.44,23082,0.03840094525403702,0.021465143757384796,41.3,0.012997243009058685,0.0,0.18702178911960732,0.2896186197972272,0.02262310424401247,797.0,22.0
37,용산구,용문동,0.28,11985,0.28,42804,0.028785982478097622,0.01835627868168544,44.5,0.03679599499374218,23107.142857142855,0.17458270305313137,0.0,0.010810978414599883,704.0,11.0
38,용산구,이촌1동,2.86,26632,2.86,9312,0.013029438269750676,0.05042805647341544,44.4,0.0025533193151096424,1790.909090909091,0.05992410133252712,0.0,0.003507297176985042,816.0,44.0
39,용산구,이촌2동,1.22,8374,1.22,6864,0.023286362550752327,0.02280869357535228,47.6,0.020778600429902077,0.0,0.05992410133252712,0.0,0.003507297176985042,816.0,44.0
40,용산구,이태원1동,0.57,8126,0.57,14256,0.028304208712773813,0.24452375092296333,41.9,0.03125769136106325,7866.666666666667,0.146836357029011,0.21083567554086302,0.005195717675070731,518.0,10.0
41,용산구,이태원2동,0.86,10604,0.86,12330,0.012165220671444738,0.1622972463221426,42.3,0.026027913994718974,0.0,0.146836357029011,0.21083567554086302,0.005195717675070731,518.0,10.0
42,용산구,서빙고동,2.8,13912,2.8,4969,0.020126509488211614,0.05757619321449109,45.0,0.023433007475560666,0.0,0.08838383358658702,0.000476845991868828,0.0,418.0,5.0
43,용산구,보광동,0.71,14708,0.71,20715,0.01869730758770737,0.12455806363883601,46.1,0.07383736741909165,4721.12676056338,0.12307783140710564,0.0035523279556401817,0.0013382731356428386,309.0,14.0
44,용산구,청파동,0.9,20076,0.9,22307,0.027545327754532774,0.051902769475991234,41.3,0.05658497708706914,8535.555555555555,0.17142444149807168,0.03436407969844051,0.0108197560285972,553.0,3.0
45,용산구,원효로1동,0.59,16577,0.59,28097,0.01845931109368402,0.04337334861555167,38.3,0.023405923870422875,0.0,0.24520461583612121,0.0,0.03909536824746053,807.0,8.0
46,용산구,한강로동,2.9,23411,2.9,8073,0.030754773397121012,0.08940241766690872,40.4,0.017513134851138354,0.0,0.14908672840881212,0.0,0.010408216316864945,788.0,4.0
47,용산구,한남동,3.01,22941,3.01,7622,0.01586678871888758,0.1294189442482891,43.3,0.02593609694433547,0.0,0.13711081882688567,0.2187335347177479,0.0055810568724865076,720.0,21.0
48,성동구,왕십리2동,0.41,16819,0.41,41022,0.022355669183661334,0.0400737261430525,42.8,0.03264165527082466,10343.90243902439,0.15037020989917743,0.0031032962116322666,0.05146007595763446,832.0,71.0
49,성동구,마장동,1.05,22991,1.05,21896,0.0269235787917011,0.04949762950719847,43.3,0.03644904527858727,15620.0,0.187657977681942,0.031804171830374386,0.0061105652894360004,532.0,24.0
50,성동구,사근동,1.1,13505,1.1,12277,0.013994816734542762,0.15475749722325063,28.9,0.019104035542391706,5970.90909090909,0.11726529200441668,0.00635903864824186,0.01779887127419552,594.0,68.0
51,성동구,행당1동,0.59,14193,0.59,24056,0.03156485591488762,0.037765095469597686,42.2,0.029803424223208624,7084.745762711865,0.15912175920324778,0.010632971835105596,0.03485690278560913,713.0,134.0
52,성동구,행당2동,0.42,23376,0.42,55657,0.02151779603011636,0.009839151266255989,44.9,0.03683264887063655,0.0,0.15912175920324778,0.010632971835105596,0.03485690278560913,713.0,134.0
53,성동구,응봉동,0.57,15458,0.57,27119,0.015008409884849269,0.010027170397205331,44.5,0.014879027041014362,0.0,0.11629681721242396,0.0058181588612048075,0.05180062511130996,557.0,23.0
54,성동구,금호1가동,0.46,15315,0.46,33293,0.03878550440744368,0.01475677440417891,44.6,0.05040809663728371,0.0,0.12076246955035985,0.0226452521705445,0.11561706739265695,781.0,45.0
55,성동구,금호4가동,0.84,14452,0.84,17205,0.02532521450318295,0.028646554110157763,44.0,0.030584002214226403,0.0,0.10594191831032365,0.09511845435565311,0.03397066288996048,794.0,31.0
56,성동구,성수1가1동,1.97,16814,1.97,8535,0.01950755322945165,0.036279291066968006,43.6,0.030629237540145116,958.3756345177665,0.13417927314204037,0.0,0.03910713760975489,716.0,57.0
57,성동구,성수1가2동,0.89,12874,0.89,14465,0.024933975454404227,0.040857542333385115,42.7,0.0208171508466677,0.0,0.13417927314204037,0.0,0.03910713760975489,716.0,57.0
58,성동구,성수2가1동,1.17,16279,1.17,13914,0.014681491492106395,0.06179740770317587,48.1,0.050248786780514774,2445.2991452991455,0.16757810228254244,0.00039623733386751336,0.00621904143412965,537.0,33.0
59,성동구,성수2가3동,1.03,10985,1.03,10665,0.027674101046882112,0.0380518889394629,43.3,0.02275830678197542,0.0,0.16757810228254244,0.00039623733386751336,0.00621904143412965,537.0,33.0
60,성동구,송정동,0.75,10915,0.75,14553,0.02601923957856161,0.06743014200641319,46.3,0.06743014200641319,0.0,0.12798842953548886,0.025799326903019795,0.0006086073197426729,437.0,6.0
61,성동구,용답동,2.31,12568,2.31,5441,0.043602800763844686,0.12293125397835773,43.8,0.0730426479949077,4084.8484848484845,0.13062163052142844,0.017471373232070337,0.0032201724051863848,529.0,8.0
62,성동구,왕십리도선동,0.72,26910,0.72,37375,0.031438127090301006,0.03474544778892605,41.7,0.03422519509476031,8141.666666666667,0.21255421886881115,0.0007758240529080666,0.02708681174876012,792.0,24.0
63,성동구,금호2.3가동,0.64,22909,0.64,35795,0.028896940067222487,0.01916277445545419,44.2,0.033567593522196515,1762.5,0.18399627048021522,0.0339089495568872,0.12210199431774929,706.0,19.0
64,성동구,옥수동,1.94,26309,1.94,13561,0.0296856588999962,0.02922954122163518,43.1,0.020221217074005093,0.0,0.054813763184664785,0.021963658965541467,0.06353181036004259,852.0,60.0
65,광진구,화양동,1.16,26034,1.16,22443,0.007989552124145349,0.14361988169317047,29.4,0.02804025505108704,20256.034482758623,0.1462973267792653,0.0007421833514490864,0.005086164836448412,661.0,27.0
66,광진구,군자동,0.74,21500,0.74,29054,0.023488372093023256,0.12744186046511627,37.8,0.04283720930232558,0.0,0.23228397070900073,0.0,0.0021108912455211656,572.0,29.0
67,광진구,중곡1동,0.62,15862,0.62,25584,0.010276131635354936,0.04476106417853991,42.7,0.062350271088135165,30687.09677419355,0.14389740015620373,0.3792692588534178,0.006362418049252069,523.0,142.0
68,광진구,중곡2동,0.55,21739,0.55,39525,0.02221813330879985,0.032108192649155896,43.0,0.043010258061548366,0.0,0.14389740015620373,0.3792692588534178,0.006362418049252069,523.0,142.0
69,광진구,중곡3동,0.6,16357,0.6,27262,0.051720975729045666,0.03172953475576206,45.8,0.07360762976095861,3503.3333333333335,0.14389740015620373,0.3792692588534178,0.006362418049252069,523.0,142.0
70,광진구,중곡4동,2.32,28954,2.32,12480,0.023278303515921805,0.02476341783518685,47.4,0.052980589901222626,518.9655172413793,0.14389740015620373,0.3792692588534178,0.006362418049252069,523.0,142.0
71,광진구,능동,1.1,11619,1.1,10563,0.018504174197435237,0.04053705138135812,38.7,0.032963249849384625,0.0,0.1157871238187673,0.027406856719335963,0.525013041061231,622.0,12.0
72,광진구,구의1동,0.56,22139,0.56,39534,0.020416459641356882,0.05271240796783956,39.9,0.044085098694611316,0.0,0.17021180809415934,0.13016759687111956,0.019412607268306927,623.0,257.0
73,광진구,구의2동,1.39,27008,1.39,19430,0.02136404028436019,0.03139810426540284,44.8,0.04191350710900474,0.0,0.17021180809415934,0.13016759687111956,0.019412607268306927,623.0,257.0
74,광진구,구의3동,1.02,28891,1.02,28325,0.01789484614585857,0.021494583088158943,43.0,0.019140908933577932,0.0,0.17021180809415934,0.13016759687111956,0.019412607268306927,623.0,257.0
75,광진구,광장동,2.39,34834,2.39,14575,0.014640868117356605,0.010621806281219498,42.4,0.007779755411379687,0.0,0.10191698610310045,0.21052034830511562,0.01677492822572471,760.0,111.0
76,광진구,자양1동,0.57,23134,0.57,40586,0.02455260655312527,0.07841272585804444,43.1,0.055934987464338205,28771.929824561405,0.15048502547265757,4.990554399386344e-06,0.0029835487025166104,644.0,207.0
77,광진구,자양2동,1.68,24930,1.68,14839,0.018010429201764943,0.03060569594865624,44.9,0.0354191736863217,2807.1428571428573,0.15048502547265757,4.990554399386344e-06,0.0029835487025166104,644.0,207.0
78,광진구,자양3동,1.2,28330,1.2,23608,0.02333215672432051,0.022308506883162726,43.8,0.013448641016590187,0.0,0.15048502547265757,4.990554399386344e-06,0.0029835487025166104,644.0,207.0
79,광진구,자양4동,1.16,21296,1.16,18359,0.017045454545454544,0.2744177310293013,46.0,0.04700413223140496,31114.655172413793,0.15048502547265757,4.990554399386344e-06,0.0029835487025166104,644.0,207.0
80,동대문구,회기동,0.76,12727,0.76,16746,0.014457452659699851,0.21159739137267228,29.2,0.028600612870275793,3640.7894736842104,0.09326898599107472,0.06449963744555283,0.0005251558170131317,487.0,14.0
81,동대문구,휘경1동,0.63,16105,0.63,25563,0.017323812480596088,0.16268239677118906,33.2,0.02396771189071717,3457.1428571428573,0.12791523290987233,0.0846627053494408,0.03725052156762898,524.0,49.0
82,동대문구,휘경2동,1.05,24847,1.05,23664,0.023061134140942567,0.04495512536724756,40.6,0.028293154103111038,0.0,0.12791523290987233,0.0846627053494408,0.03725052156762898,524.0,49.0
83,동대문구,청량리동,1.2,19280,1.2,16067,0.01758298755186722,0.050051867219917015,53.6,0.09030082987551867,1221.6666666666667,0.13843411620786117,0.22894536759336404,0.016404303593989374,371.0,24.0
84,동대문구,용신동,1.61,33055,1.61,20531,0.019724701255483285,0.07269702011798518,41.6,0.05082438360308577,2208.695652173913,0.24785407291839978,0.0,0.015786256079819712,750.0,21.0
85,동대문구,제기동,1.18,26577,1.18,22523,0.02178575459984197,0.10494036196711443,45.0,0.059337020732212066,134295.7627118644,0.26232087781381175,0.005720759039635602,0.005394087816861372,491.0,35.0
86,동대문구,전농1동,1.19,29699,1.19,24957,0.023132091989629282,0.031179500993299438,45.8,0.06185393447590828,3566.386554621849,0.168384862947413,0.07422076738278006,0.009034750180864907,565.0,107.0
87,동대문구,전농2동,0.86,18876,0.86,21949,0.02595888959525323,0.033216783216783216,47.3,0.04264674719220174,0.0,0.168384862947413,0.07422076738278006,0.009034750180864907,565.0,107.0
88,동대문구,답십리1동,0.81,29373,0.81,36263,0.02638477513362612,0.024852755932318796,41.4,0.02948285840738093,2190.1234567901233,0.21508508573939936,0.04517242012923188,0.073705549994593,678.0,99.0
89,동대문구,답십리2동,0.85,28595,0.85,33641,0.02598356356006295,0.02063297779332051,47.1,0.045917118377338695,7374.117647058823,0.21508508573939936,0.04517242012923188,0.073705549994593,678.0,99.0
90,동대문구,장안1동,1.25,38794,1.25,31035,0.028741557972882404,0.027865133783574778,44.2,0.04175903490230448,3668.0,0.22447143838774408,0.00010062212734530912,0.021420952284387763,595.0,213.0
91,동대문구,장안2동,1.09,32791,1.09,30083,0.023604037693269495,0.02223170992040499,43.6,0.04165777194962032,0.0,0.22447143838774408,0.00010062212734530912,0.021420952284387763,595.0,213.0
92,동대문구,이문1동,1.04,20870,1.04,20067,0.016339242932438908,0.17925251557259222,33.6,0.03560134163871586,777.8846153846154,0.13992638464341314,0.017466935318884425,0.0047672991816205676,515.0,70.0
93,동대문구,이문2동,0.69,20417,0.69,29590,0.027868932752118332,0.0369789880981535,46.2,0.04941960131263163,0.0,0.13992638464341314,0.017466935318884425,0.0047672991816205676,515.0,70.0
94,중랑구,면목2동,0.77,24405,0.77,31695,0.02573243187871338,0.02905142388854743,48.5,0.07027248514648637,0.0,0.13741863139162228,0.14414128188464045,0.06143618653084333,450.0,171.0
95,중랑구,면목4동,0.87,19308,0.87,22193,0.020975761342448725,0.03247358607830951,47.8,0.0935881499896416,0.0,0.13741863139162228,0.14414128188464045,0.06143618653084333,450.0,171.0
96,중랑구,면목5동,0.7,14897,0.7,21281,0.01946700677988857,0.01752030610189971,43.1,0.05457474659327381,0.0,0.13741863139162228,0.14414128188464045,0.06143618653084333,450.0,171.0
97,중랑구,면목7동,1.2,22070,1.2,18392,0.025781603987313096,0.028228364295423653,47.9,0.05151789759855007,6868.333333333334,0.13741863139162228,0.14414128188464045,0.06143618653084333,450.0,171.0
98,중랑구,상봉1동,0.88,24190,0.88,27489,0.02058701942951633,0.013931376601901612,44.9,0.0708557255064076,0.0,0.2021528557415081,0.08426986327176568,0.020699423571703915,688.0,48.0
99,중랑구,상봉2동,0.65,20647,0.65,31765,0.017823412602315108,0.03215963578243813,39.6,0.05342180462052598,12235.384615384615,0.2021528557415081,0.08426986327176568,0.020699423571703915,688.0,48.0
100,중랑구,중화1동,0.64,19784,0.64,30913,0.02542458552365548,0.01895471087747675,46.1,0.05585321471896482,0.0,0.17856522416684256,0.05244269199736085,0.03268488104906895,462.0,46.0
101,중랑구,중화2동,1.01,25315,1.01,25064,0.018566067548884062,0.03946276910922378,49.4,0.09919020343669761,3253.4653465346532,0.17856522416684256,0.05244269199736085,0.03268488104906895,462.0,46.0
102,중랑구,묵1동,1.2,34636,1.2,28863,0.024165608037879663,0.012472571890518536,44.9,0.03652269315163414,0.0,0.18223195437468007,0.09107435035717293,0.0643114803957615,466.0,67.0
103,중랑구,묵2동,0.67,18946,0.67,28278,0.0247545656075161,0.025810197403145784,47.0,0.05805974875963264,2913.4328358208954,0.18223195437468007,0.09107435035717293,0.0643114803957615,466.0,67.0
104,중랑구,망우3동,0.92,16698,0.92,18150,0.02581147442807522,0.038148281231285185,50.6,0.11504371781051623,0.0,0.12859843649246677,0.1804642015716695,0.04598715962367647,385.0,64.0
105,중랑구,신내1동,2.56,38649,2.56,15097,0.03808636704701286,0.009961447902921161,45.8,0.05425754870759916,1616.015625,0.16085420758091354,0.1799090793986462,0.08626251212205846,466.0,169.0
