,구,행정동,면적 (k㎡),인구 (명),면적 (㎢),인구밀도 (명/㎢),보육시설,외국인주민,중위연령,기초수급자,상가면적,도로비율,임야비율,공원비율,전세m2당보증금,학원갯수
317,동작구,노량진1동,1.58,32298,1.58,20442,0.018515078333023717,0.019227196730447704,42.4,0.03755650504675212,5125.316455696202,0.2043217710437396,0.026973995838186257,0.03817642288115221,559.0,99.0
318,동작구,사당2동,2.75,28147,2.75,10235,0.018971826482395992,0.029630155966888123,45.6,0.020925853554552884,3994.181818181818,0.12258077992131604,0.34053793325741694,0.019844706277508516,755.0,110.0
319,관악구,보라매동,0.76,24918,0.76,32787,0.02460069026406614,0.04085400112368569,42.6,0.04647242956898628,0.0,0.13395080223762268,0.29992597032841956,0.04261561836055915,580.0,429.0
320,관악구,청림동,0.3,15214,0.3,50713,0.02477980807151308,0.01616931773366636,44.3,0.04075193900354936,0.0,0.13395080223762268,0.29992597032841956,0.04261561836055915,580.0,429.0
321,관악구,행운동,0.72,29413,0.72,40851,0.015605344575527829,0.03178866487607521,36.6,0.035358514942372424,0.0,0.13395080223762268,0.29992597032841956,0.04261561836055915,580.0,429.0
322,관악구,낙성대동,2.27,17434,2.27,7680,0.04955833428931972,0.1176436847539291,32.6,0.025467477343122633,0.0,0.13395080223762268,0.29992597032841956,0.04261561836055915,580.0,429.0
323,관악구,중앙동,0.39,15487,0.39,39710,0.00929812100471363,0.04855685413572674,35.3,0.03925873313101311,8733.333333333334,0.13395080223762268,0.29992597032841956,0.04261561836055915,580.0,429.0
324,관악구,인헌동,1.08,26154,1.08,24217,0.014491091228875125,0.02332339221533991,38.8,0.029096887665366673,10935.185185185184,0.13395080223762268,0.29992597032841956,0.04261561836055915,580.0,429.0
325,관악구,남현동,3.27,18274,3.27,5588,0.01608843165152676,0.023749589580825216,39.4,0.019973733172813833,0.0,0.04140699950879383,0.833222182372091,0.001737779873607052,691.0,26.0
326,관악구,서원동,0.65,23278,0.65,35812,0.020663287223988316,0.053827648423404074,36.2,0.03943637769567832,26330.76923076923,0.07634585286973881,0.6005477641189269,0.014522008490636604,499.0,326.0
327,관악구,신원동,0.55,18675,0.55,33955,0.016760374832663988,0.10120481927710843,40.2,0.0601338688085676,10389.090909090908,0.07634585286973881,0.6005477641189269,0.014522008490636604,499.0,326.0
328,관악구,서림동,0.99,23689,0.99,23928,0.012410823589007556,0.04449322470344886,38.3,0.05065642281227574,5104.040404040404,0.07634585286973881,0.6005477641189269,0.014522008490636604,499.0,326.0
329,관악구,관악구신사동,0.64,24838,0.64,38809,0.020613575972300506,0.196151058861422,39.5,0.05028585232305339,11806.25,0.0,0.0,0.0,0.0,0.0
330,관악구,신림동,0.54,23128,0.54,42830,0.007393635420269802,0.05370114147353857,32.0,0.036579038395019026,0.0,0.07634585286973881,0.6005477641189269,0.014522008490636604,499.0,326.0
331,관악구,난향동,0.8,15420,0.8,19275,0.031776913099870296,0.02172503242542153,46.8,0.042412451361867706,0.0,0.07634585286973881,0.6005477641189269,0.014522008490636604,499.0,326.0
332,관악구,조원동,0.67,18786,0.67,28039,0.02006813584584265,0.1627807942084531,40.0,0.03853933780474822,23877.611940298506,0.07634585286973881,0.6005477641189269,0.014522008490636604,499.0,326.0
333,관악구,대학동,8.3,24921,8.3,3003,0.008948276553910357,0.047229244412343004,36.4,0.05429156133381485,0.0,0.07634585286973881,0.6005477641189269,0.014522008490636604,499.0,326.0
334,관악구,은천동,0.78,33631,0.78,43117,0.01926793731973477,0.03178614968332788,43.5,0.04870506378044066,6585.897435897436,0.13395080223762268,0.29992597032841956,0.04261561836055915,580.0,429.0
335,관악구,성현동,0.68,29394,0.68,43226,0.0210587194665578,0.017860787915901205,45.8,0.05341226100564741,0.0,0.13395080223762268,0.29992597032841956,0.04261561836055915,580.0,429.0
336,관악구,청룡동,1.18,36482,1.18,30917,0.015651554191107944,0.05693218573543117,33.6,0.031960967052244944,2983.898305084746,0.13395080223762268,0.29992597032841956,0.04261561836055915,580.0,429.0
337,관악구,난곡동,0.96,27216,0.96,28350,0.020870076425631982,0.039829512051734274,48.1,0.07892416225749559,1900.0,0.07634585286973881,0.6005477641189269,0.014522008490636604,499.0,326.0
338,관악구,삼성동,2.66,22041,2.66,8286,0.018783176806859942,0.019554466675740664,52.8,0.07313642756680731,648.8721804511277,0.07634585286973881,0.6005477641189269,0.014522008490636604,499.0,326.0
339,관악구,미성동,1.38,31056,1.38,22504,0.020318134981968057,0.04359866048428645,46.1,0.04353426069036579,0.0,0.07634585286973881,0.6005477641189269,0.014522008490636604,499.0,326.0
340,서초구,서초1동,1.42,20711,1.42,14585,0.0329776447298537,0.021003331562937568,42.3,0.01718893341702477,0.0,0.19639554474557805,0.155195906722212,0.01317057422152224,942.0,542.0
341,서초구,서초2동,1.24,26595,1.24,21448,0.030945666478661402,0.026546343297612334,39.9,0.005903365294228239,0.0,0.19639554474557805,0.155195906722212,0.01317057422152224,942.0,542.0
342,서초구,서초3동,2.93,32769,2.93,11184,0.022368702127010285,0.022368702127010285,41.7,0.010955476212273796,0.0,0.17142100955745637,0.24967317768008732,0.009653391791819007,876.0,481.0
343,서초구,서초4동,0.88,31089,0.88,35328,0.012222972755637043,0.020232236482357103,43.0,0.002251600244459455,0.0,0.19639554474557805,0.155195906722212,0.01317057422152224,942.0,542.0
344,서초구,잠원동,1.76,26946,1.76,15310,0.016922734357604097,0.018592741037630818,43.1,0.009426259927261932,0.0,0.21114429758400832,0.0,0.013336778797417747,987.0,293.0
345,서초구,반포본동,1.01,2000,1.01,1980,0.0,0.0305,45.9,0.005,0.0,0.17529325394284026,0.05109213485325473,0.022041199773192317,1132.0,425.0
346,서초구,반포1동,1.0,34815,1.0,34815,0.022662645411460576,0.02392646847623151,40.5,0.01315524917420652,0.0,0.17529325394284026,0.05109213485325473,0.022041199773192317,1132.0,425.0
347,서초구,반포2동,1.35,15801,1.35,11704,0.030061388519713943,0.028858932978925386,42.6,0.00044300993607999494,0.0,0.17529325394284026,0.05109213485325473,0.022041199773192317,1132.0,425.0
348,서초구,반포3동,1.28,22245,1.28,17379,0.022342099348168127,0.010114632501685773,44.0,0.0018431108114182963,11964.84375,0.21114429758400832,0.0,0.013336778797417747,987.0,293.0
349,서초구,반포4동,1.43,19807,1.43,13851,0.040894633210481146,0.05210279194224264,43.3,0.005907002574847276,0.0,0.17529325394284026,0.05109213485325473,0.022041199773192317,1132.0,425.0
350,서초구,방배본동,0.67,21083,0.67,31467,0.008585115970212968,0.02210311625480245,44.0,0.017122800360480007,7400.0,0.14644647436933467,0.3441504486379626,0.006136209362115775,810.0,420.0
351,서초구,방배1동,0.7,16980,0.7,24257,0.0107773851590106,0.020082449941107184,43.3,0.01884570082449941,0.0,0.14644647436933467,0.3441504486379626,0.006136209362115775,810.0,420.0
352,서초구,방배2동,1.93,19474,1.93,10090,0.035637259936325355,0.016945671151278627,45.2,0.025315805689637465,0.0,0.14644647436933467,0.3441504486379626,0.006136209362115775,810.0,420.0
353,서초구,방배3동,2.4,18861,2.4,7859,0.02937277981019034,0.014315253698107206,45.8,0.007263665765335878,0.0,0.14644647436933467,0.3441504486379626,0.006136209362115775,810.0,420.0
354,서초구,방배4동,0.98,23817,0.98,24303,0.018642146366041064,0.023470630222110257,43.2,0.014065583406810262,0.0,0.14644647436933467,0.3441504486379626,0.006136209362115775,810.0,420.0
355,서초구,양재1동,5.76,43408,5.76,7536,0.02538702543309989,0.019812016218208627,43.6,0.05282436417250277,195.65972222222223,0.14739692579532404,0.3544083384271972,0.07234693802073222,689.0,89.0
356,서초구,양재2동,7.58,22144,7.58,2921,0.02623735549132948,0.019553829479768785,41.7,0.03061777456647399,0.0,0.13192070973163622,0.45422937586245304,0.052144004613627226,703.0,108.0
357,서초구,내곡동,12.68,17622,12.68,1390,0.06179775280898876,0.015265009647032118,44.3,0.04624900692316423,0.0,0.08513114320851152,0.5712219482484479,0.014437211683394534,618.0,9.0
358,강남구,강남구신사동,1.89,16213,1.89,8578,0.017023376302966756,0.031024486523160425,45.1,0.015173009313513846,1952.3809523809525,0.0,0.0,0.0,0.0,0.0
359,강남구,논현1동,1.25,22702,1.25,18162,0.012818253898334948,0.046427627521804245,39.1,0.03823451678266232,10480.0,0.2564277936084372,0.0,0.014901514407126778,775.0,180.0
360,강남구,논현2동,1.47,21331,1.47,14511,0.010454268435610144,0.031690966199428065,41.6,0.022924382354320004,826.530612244898,0.2564277936084372,0.0,0.014901514407126778,775.0,180.0
361,강남구,삼성1동,1.94,13136,1.94,6771,0.04004263093788063,0.03616017052375152,44.3,0.012789281364190013,0.0,0.20917814805144982,0.0,0.07898591108977114,966.0,138.0
362,강남구,삼성2동,1.24,30692,1.24,24752,0.02544637038967809,0.021243320735044962,41.4,0.015183109605108823,0.0,0.20917814805144982,0.0,0.07898591108977114,966.0,138.0
363,강남구,대치1동,0.79,24199,0.79,30632,0.014917971817017232,0.008760692590602918,43.2,0.0007025083681143849,0.0,0.19067464846851714,0.0005815832754057928,0.020286204910646522,994.0,1626.0
364,강남구,대치2동,2.0,36663,2.0,18332,0.015819763794561275,0.010555601014646919,44.6,0.003845839129367482,5046.0,0.19067464846851714,0.0005815832754057928,0.020286204910646522,994.0,1626.0
365,강남구,대치4동,0.73,20079,0.73,27505,0.0362069824194432,0.025947507345983365,40.6,0.03272075302554908,0.0,0.19067464846851714,0.0005815832754057928,0.020286204910646522,994.0,1626.0
366,강남구,역삼1동,2.35,36590,2.35,15570,0.01918556982782181,0.04227931128723695,37.4,0.029379611915823996,5237.021276595745,0.2435620782174856,0.0,0.01613027599566699,972.0,407.0
367,강남구,역삼2동,1.15,36378,1.15,31633,0.015806256528671174,0.01855517070757051,41.2,0.01566881081972621,2278.2608695652175,0.2435620782174856,0.0,0.01613027599566699,972.0,407.0
368,강남구,도곡1동,1.02,21539,1.02,21117,0.01188541715028553,0.014810344027113608,42.7,0.007289103486698547,0.0,0.1807730403891503,0.1667016526639261,0.02309934521718846,1075.0,164.0
369,강남구,도곡2동,1.02,33261,1.02,32609,0.009260094404858542,0.016866600523135204,44.0,0.002465349809085716,0.0,0.1807730403891503,0.1667016526639261,0.02309934521718846,1075.0,164.0
370,강남구,개포1동,1.27,6489,1.27,5109,0.0,0.013407304669440592,49.0,0.024965325936199722,0.0,0.12091170711033114,0.3077327552067039,0.08944099131565746,952.0,196.0
371,강남구,개포2동,2.51,27945,2.51,11133,0.012381463589193058,0.009554482018250134,43.1,0.006226516371443907,2390.438247011952,0.1347474323693335,0.2808594181355166,0.0635410618250714,1002.0,151.0
372,강남구,개포4동,1.49,23870,1.49,16020,0.02932551319648094,0.015710096355257646,43.1,0.02987012987012987,0.0,0.12091170711033114,0.3077327552067039,0.08944099131565746,952.0,196.0
373,강남구,일원본동,2.58,23291,2.58,9028,0.03400455111416427,0.006869606285689752,43.2,0.005366879910695118,0.0,0.1447088780777257,0.3243395012279077,0.043003404248565795,959.0,67.0
374,강남구,일원1동,0.92,15214,0.92,16537,0.032535822268962795,0.020113053766267912,47.2,0.11147627185487051,0.0,0.1447088780777257,0.3243395012279077,0.043003404248565795,959.0,67.0
375,강남구,일원2동,1.24,17585,1.24,14181,0.02632925789024737,0.01040659653113449,45.4,0.07455217514927495,0.0,0.15338983773572804,0.18743347318214634,0.04912277618692978,1000.0,643.0
376,강남구,수서동,1.43,14870,1.43,10399,0.029791526563550774,0.014929388029589779,56.4,0.22710154673839947,0.0,0.14083459852711552,0.3946929213914861,0.04836567616264625,866.0,28.0
377,강남구,세곡동,6.36,43396,6.36,6823,0.03101668356530556,0.012190063600331829,42.5,0.053968107659692136,0.0,0.10231400263789914,0.3371222403378627,0.05081402242035782,675.0,28.0
378,강남구,압구정동,2.53,26446,2.53,10453,0.011911064055055586,0.02348181199425244,45.9,0.005747561067836346,813.8339920948617,0.1626328915362246,0.0,0.01767909690828922,673.0,304.0
379,강남구,청담동,2.33,25911,2.33,11121,0.013893713094824591,0.026475242175137973,42.6,0.0093782563390066,1231.7596566523605,0.21689842662134987,0.0,0.0309608238124968,990.0,119.0
380,송파구,풍납1동,0.77,13451,0.77,17469,0.015835253884469557,0.09634971377592744,49.9,0.038807523604193,30740.25974025974,0.17993855494373237,0.0007252645327055686,0.010676708730029126,555.0,83.0
381,송파구,풍납2동,1.59,24953,1.59,15694,0.048050334629102714,0.01522862982406925,42.6,0.02280286939446159,0.0,0.17993855494373237,0.0007252645327055686,0.010676708730029126,555.0,83.0
382,송파구,거여1동,0.51,12614,0.51,24733,0.04923101315998098,0.015062628825114952,48.0,0.04439511653718091,0.0,0.1714355641023958,0.23268826912730264,0.04002569347743298,559.0,97.0
383,송파구,거여2동,0.53,18806,0.53,35483,0.03589280017015846,0.01047538019780921,44.8,0.04269913857279592,0.0,0.1714355641023958,0.23268826912730264,0.04002569347743298,559.0,97.0
384,송파구,마천1동,0.58,19071,0.58,32881,0.02422526348906717,0.023124115148655026,50.7,0.08594200618740495,0.0,0.2027424146672175,0.04550709775187507,0.1704739618459435,353.0,51.0
385,송파구,마천2동,0.89,18866,0.89,21198,0.028463903318138452,0.021944238312307855,51.3,0.0799851584861656,20930.337078651686,0.2027424146672175,0.04550709775187507,0.1704739618459435,353.0,51.0
386,송파구,방이1동,0.5,15766,0.5,31532,0.014017506025624762,0.013066091589496384,43.3,0.020804262336673856,0.0,0.15215652385035558,0.005697349693906216,0.13285623699542332,768.0,278.0
387,송파구,방이2동,0.8,27015,0.8,33769,0.022765130483064965,0.03560984638163983,38.7,0.03349990745881917,44531.25,0.15215652385035558,0.005697349693906216,0.13285623699542332,768.0,278.0
388,송파구,오륜동,3.17,18079,3.17,5703,0.005144089827977211,0.006250345704961558,45.6,0.0004978151446429559,0.0,0.15215652385035558,0.005697349693906216,0.13285623699542332,768.0,278.0
389,송파구,오금동,1.65,38654,1.65,23427,0.02333523050654525,0.01466859833393698,45.6,0.0415222227971232,0.0,0.23907395698983713,0.01181625824381838,0.17114878647082327,623.0,149.0
390,송파구,송파1동,0.79,24176,0.79,30603,0.0239493712772998,0.02870615486432826,39.9,0.02403209794837856,0.0,0.23889348012070727,0.010846406217504741,0.03935947162366101,710.0,161.0
391,송파구,송파2동,0.53,19283,0.53,36383,0.012394336980760255,0.016646787325623608,43.4,0.01861743504641394,0.0,0.23889348012070727,0.010846406217504741,0.03935947162366101,710.0,161.0
392,송파구,석촌동,0.95,32169,0.95,33862,0.023500885946097175,0.03661910534987099,41.0,0.030930398831172868,18771.578947368424,0.2679074797246561,0.0,0.05528352525913707,667.0,117.0
393,송파구,삼전동,0.95,30695,0.95,32311,0.02857142857142857,0.025606776347939404,40.8,0.03896400065157192,0.0,0.24618944310272986,0.0,0.015170016404953603,586.0,129.0
394,송파구,가락본동,1.13,26523,1.13,23472,0.02066131282283301,0.02473325038645704,43.6,0.027862609810353278,0.0,0.18380197713529378,0.0004982699833070815,0.041275228487382874,855.0,218.0
395,송파구,가락1동,1.34,27365,1.34,20422,0.029709482916133748,0.010597478530970218,41.0,0.004092819294719532,0.0,0.18380197713529378,0.0004982699833070815,0.041275228487382874,855.0,218.0
396,송파구,가락2동,0.96,32406,0.96,33756,0.031722520520891195,0.013238289205702648,42.6,0.0177744862062581,0.0,0.18380197713529378,0.0004982699833070815,0.041275228487382874,855.0,218.0
397,송파구,문정1동,0.56,20198,0.56,36068,0.018566194672739875,0.01817011585305476,43.4,0.019902960689177147,81874.99999999999,0.1846194255288822,0.000636053342651898,0.06818284924309652,745.0,173.0
398,송파구,문정2동,2.2,29072,2.2,13215,0.018780957622454596,0.016029168959823887,38.9,0.003302146395156852,0.0,0.21437688889423306,0.015069838460975843,0.07097488727499969,748.0,152.0
399,송파구,장지동,1.37,29693,1.37,21674,0.023608257838547805,0.013942680092951201,43.5,0.0565789916815411,0.0,0.21437688889423306,0.015069838460975843,0.07097488727499969,748.0,152.0
400,송파구,위례동,2.55,39206,2.55,15375,0.04489108809876039,0.011120746824465642,37.8,0.027801867061164106,0.0,0.20778495818098985,0.1310959463533012,0.05689630939216792,654.0,114.0
401,송파구,잠실본동,0.94,28439,0.94,30254,0.019023172404092972,0.035303632335876786,40.3,0.033369668413094696,21235.106382978724,0.18474559357616782,0.0,0.05319537426155883,927.0,265.0
402,송파구,잠실2동,2.18,35145,2.18,16122,0.012007397922890881,0.010357092047232893,42.0,0.0009389671361502347,0.0,0.18474559357616782,0.0,0.05319537426155883,927.0,265.0
403,송파구,잠실3동,1.49,34475,1.49,23138,0.012356780275562002,0.01305293691080493,44.6,0.0015663524292965918,0.0,0.18474559357616782,0.0,0.05319537426155883,927.0,265.0
404,송파구,잠실4동,1.56,21376,1.56,13703,0.025261976047904193,0.008982035928143712,42.4,0.0014502245508982035,0.0,0.09005768754503245,0.0,0.0349209495096393,989.0,108.0
405,송파구,잠실6동,2.79,16905,2.79,6059,0.03590653652765454,0.01715468796214138,44.8,0.0020112392783200234,0.0,0.09005768754503245,0.0,0.0349209495096393,989.0,108.0
406,송파구,잠실7동,0.6,9564,0.6,15940,0.0,0.011292346298619825,49.0,0.001150146382266834,0.0,0.18474559357616782,0.0,0.05319537426155883,927.0,265.0
407,강동구,길동,2.17,45973,2.17,21186,0.025819502751615077,0.01707523981467383,45.1,0.03560785678550454,2702.7649769585255,0.2328601562132457,0.1489770593215847,0.045943608267040414,644.0,93.0
408,강동구,강일동,2.26,32982,2.26,14594,0.036565399308713845,0.015099144988175368,43.4,0.0679158328785398,0.0,0.17324892923187069,0.04193962767006165,0.055688720054417676,348.0,72.0
409,강동구,명일1동,0.61,25941,0.61,42526,0.02451717358621487,0.007825450059750973,43.5,0.014455880652249335,3401.6393442622953,0.15614588503511806,0.20200984803959526,0.04156785410988727,649.0,344.0
410,강동구,명일2동,0.97,17568,0.97,18111,0.016336520947176685,0.005749089253187614,44.0,0.010188979963570127,0.0,0.15614588503511806,0.20200984803959526,0.04156785410988727,649.0,344.0
411,강동구,고덕1동,1.73,24417,1.73,14114,0.022279559323422207,0.01171315067371094,42.1,0.012655117336282098,0.0,0.11484405827341315,0.13958887838984183,0.08290906486659667,731.0,128.0
412,강동구,고덕2동,2.01,22329,2.01,11109,0.027721796766536792,0.0151372654395629,41.7,0.026333467687760313,0.0,0.11484405827341315,0.13958887838984183,0.08290906486659667,731.0,128.0
413,강동구,암사1동,1.02,34782,1.02,34100,0.03254556954746708,0.02072911275947329,45.9,0.05525846702317291,5035.294117647059,0.09091494136666403,0.08180649672551317,0.005663561309906799,613.0,194.0
414,강동구,암사2동,1.18,15252,1.18,12925,0.035798583792289534,0.008785733018620508,42.7,0.011146079202727512,0.0,0.09091494136666403,0.08180649672551317,0.005663561309906799,613.0,194.0
415,강동구,암사3동,2.51,17947,2.51,7150,0.02585390315930239,0.008190783975037612,43.4,0.007410709310748315,0.0,0.09091494136666403,0.08180649672551317,0.005663561309906799,613.0,194.0
416,강동구,천호1동,0.71,26973,0.71,37990,0.02925147369591814,0.022355689022355688,47.4,0.06150595039483928,0.0,0.17590092431576487,0.0004015601410686321,0.01331359436351788,669.0,122.0
417,강동구,천호2동,1.57,33753,1.57,21499,0.02456077978253785,0.0415666755547655,44.5,0.05931324622996474,0.0,0.17590092431576487,0.0004015601410686321,0.01331359436351788,669.0,122.0
418,강동구,천호3동,0.79,27000,0.79,34177,0.02422222222222222,0.035222222222222224,43.8,0.051925925925925924,11098.734177215189,0.17590092431576487,0.0004015601410686321,0.01331359436351788,669.0,122.0
419,강동구,성내1동,0.58,20045,0.58,34560,0.03861312047892242,0.017560488899975055,43.1,0.01651284609628336,5803.44827586207,0.28428500517308025,0.0002812677323735995,0.009560652655483884,657.0,189.0
420,강동구,성내2동,0.67,24106,0.67,35979,0.023604081971293454,0.0529743632290716,45.3,0.03857960673691197,4029.8507462686566,0.28428500517308025,0.0002812677323735995,0.009560652655483884,657.0,189.0
421,강동구,성내3동,0.71,23346,0.71,32882,0.028398869185299408,0.020260430052257347,45.2,0.03024072646277735,5570.422535211268,0.28428500517308025,0.0002812677323735995,0.009560652655483884,657.0,189.0
422,강동구,둔촌1동,0.92,144,0.92,157,0.0,0.0,46.8,0.006944444444444444,0.0,0.1295898317448651,0.21469813794920667,0.06659484630542906,627.0,69.0
423,강동구,둔촌2동,0.98,24785,0.98,25291,0.026386927577163606,0.015816017752672988,44.9,0.021625983457736534,0.0,0.1295898317448651,0.21469813794920667,0.06659484630542906,627.0,69.0
424,강동구,상일1동,2.65,38929,2.65,14690,0.02268231909373475,0.007963215083870637,41.3,0.010172365074879909,0.0,0.18878124366195126,0.24005300280650382,0.11250740554334017,638.0,63.0
425,강동구,상일2동,0.54,10200,0.54,188,0.059019607843137256,0.014509803921568627,40.8,0.06754901960784314,0.0,0.18878124366195126,0.24005300280650382,0.11250740554334017,638.0,63.0
